TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1.0,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1.0,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1.0,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1.0,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1.0,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1.0,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
360156606,1.0,Period,1608.368,9.124,0.005,0.045,0.067,0.0,162.249,0.008,0.1606,0.4974,1.0,0.09,0.002,1052.047
