TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4.0,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4.0,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4.0,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4.0,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4.0,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4.0,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
407591297,4.0,Single,1891.288,764.433,0.0,0.332,0.016,0.0,745.232,0.008,0.1604,0.4325,1.0,0.663,0.005,13.708
