TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
186810676,1,Single,1810.209,6.332,0.04,0.124,0.199,0.0,19.404,0.008,0.2581,0.3609,0.999,0.247,0.02,470.003
