TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,2,Single,2470.962,1088.447,0.0,0.569,0.014,0.0,617.431,0.008,0.339,0.2994,1.0,1.138,0.008,4.169
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,2,Single,2470.962,1088.447,0.0,0.569,0.014,0.0,617.431,0.008,0.339,0.2994,1.0,1.138,0.008,4.169
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.573,1088.4,0.0,0.567,0.011,0.0,617.413,0.008,0.339,0.2994,1.0,1.134,0.006,16.187
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
37749396,3,Single,1392.609,1088.355,0.0,0.567,0.011,0.0,617.397,0.008,0.339,0.2994,1.0,1.135,0.006,17.523
