TICID,planet_name,period,T0,Tdur,depth,SNR
220479565.0,1.0,10.894,1391.823,0.071,0.001,743.271
220479565.0,2.0,24.61,1406.36,0.032,0.001,2574.181
220479565.0,3.0,41.81,1421.599,0.134,0.001,1310.745
220479565.0,4.0,3.699,2117.691,0.035,0.004,2370.902
220479565.0,5.0,3.638,1388.144,0.009,0.002,1868.17
