TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.812,761.969,0.0,0.271,0.007,0.0,899.709,0.009,0.1533,0.4776,1.0,0.543,0.002,2.337
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
112115898,1,Single,2235.803,761.934,0.0,0.271,0.007,0.0,899.682,0.008,0.1533,0.4776,1.0,0.543,0.002,2.513
