TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
329148988,8.0,Period,1744.474,0.967,0.001,0.003,0.023,0.0,176.558,0.008,0.1604,0.4325,1.0,0.005,0.0,1009.183
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
329148988,8.0,Period,1744.474,0.967,0.001,0.003,0.023,0.0,176.558,0.008,0.1604,0.4325,1.0,0.005,0.0,1009.183
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
329148988,8.0,Period,1744.474,0.967,0.001,0.003,0.023,0.0,176.558,0.008,0.1604,0.4325,1.0,0.005,0.0,1009.183
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
329148988,8.0,Period,1744.474,0.967,0.001,0.003,0.023,0.0,176.558,0.008,0.1604,0.4325,1.0,0.005,0.0,1009.183
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
329148988,8.0,Period,1744.474,0.967,0.001,0.003,0.023,0.0,176.558,0.008,0.1604,0.4325,1.0,0.005,0.0,1009.183
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
329148988,8.0,Period,1744.474,0.967,0.001,0.003,0.023,0.0,176.558,0.008,0.1604,0.4325,1.0,0.005,0.0,1009.183
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
329148988,8.0,Period,1744.474,0.967,0.001,0.003,0.023,0.0,176.558,0.008,0.1604,0.4325,1.0,0.005,0.0,1009.183
