TICID,planet_name,period,T0,Tdur,depth,SNR
305048087,1,1.409,1355.242,0.002,0.012,3760.305
305048087,2,2.992,1356.041,0.012,0.007,1572.915
305048087,3,6.653,1358.467,0.012,0.007,1937.124
