TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3.0,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3.0,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3.0,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3.0,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3.0,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3.0,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219041246,3.0,Single,1751.397,925.509,0.002,0.348,0.04,0.0,881.051,0.008,0.1529,0.4604,1.0,0.696,0.014,6.016
