TICID,planet_name,period,T0,Tdur,depth,SNR
262530407.0,1.0,5.372,1358.993,0.008,0.001,3740.061
262530407.0,2.0,9.087,1357.138,0.133,0.0,378.043
262530407.0,3.0,15.093,1368.696,0.211,0.0,330.023
