TICID,planet_name,period,T0,Tdur,depth,SNR
262530407,1,5.372,1358.993,0.008,0.001,3740.061
262530407,2,9.087,1357.138,0.133,0.0,378.043
262530407,3,15.093,1368.696,0.211,0.0,330.023
