TICID,time_to_run,split_searches
388076422,1806.8423964977264,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1867.1374452114105,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1879.2112011909485,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1887.6243362426758,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1840.9925260543823,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1928.6357879638672,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1833.9021453857422,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1867.2731363773346,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,1877.3967170715332,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
TICID,time_to_run,split_searches
388076422,2103.515472173691,"(array([  35,   36,   37, ..., 4853, 4854, 4855]),)"
