TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
406941612,9.0,Period,1636.078,1.04,0.0,0.046,0.006,0.001,12.075,0.008,0.1604,0.4325,1.0,0.093,0.0,32.218
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
406941612,9.0,Period,1636.078,1.04,0.0,0.046,0.006,0.001,12.075,0.008,0.1604,0.4325,1.0,0.093,0.0,32.218
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
406941612,9.0,Period,1636.078,1.04,0.0,0.046,0.006,0.001,12.075,0.008,0.1604,0.4325,1.0,0.093,0.0,32.218
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
406941612,9.0,Period,1636.078,1.04,0.0,0.046,0.006,0.001,12.075,0.008,0.1604,0.4325,1.0,0.093,0.0,32.218
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
406941612,9.0,Period,1636.078,1.04,0.0,0.046,0.006,0.001,12.075,0.008,0.1604,0.4325,1.0,0.093,0.0,32.218
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
406941612,9.0,Period,1636.078,1.04,0.0,0.046,0.006,0.001,12.075,0.008,0.1604,0.4325,1.0,0.093,0.0,32.218
