TICID,planet_name,period,T0,Tdur,depth,SNR
343628284.0,1.0,1.955,1712.41,0.004,0.005,2695.888
343628284.0,2.0,3.442,1712.937,0.009,0.005,1644.281
343628284.0,3.0,8.113,1713.338,0.048,0.006,1369.987
343628284.0,4.0,18.983,1714.894,0.058,0.005,1448.043
