TICID,planet_name,period,T0,Tdur,depth,SNR
246965431,1,4.073,1791.014,0.055,0.005,1492.191
246965431,2,9.911,1792.721,0.07,0.001,615.703
246965431,3,8.166,2455.8,0.053,0.005,2043.288
246965431,4,6.776,2450.545,0.028,0.001,1008.648
