TICID,planet_name,period,T0,Tdur,depth,SNR
372207328,1,4.98,1743.473,0.007,0.003,5577.836
372207328,2,5.867,1739.141,0.014,0.002,3052.993
372207328,3,10.197,1747.339,0.019,0.002,4070.825
