TICID,planet_name,period,T0,Tdur,depth,SNR
35009898.0,1.0,1.527,1546.504,0.051,0.002,512.77
35009898.0,2.0,18.401,1556.932,0.219,0.001,519.689
35009898.0,3.0,9.162,2531.765,0.055,0.003,1127.117
35009898.0,4.0,15.276,2527.189,0.031,0.005,2716.127
35009898.0,5.0,3.059,2534.799,0.073,0.002,434.773
35009898.0,6.0,2.831,2527.071,0.008,0.002,1351.202
35009898.0,7.0,2.926,2526.55,0.005,0.005,3367.113
35009898.0,8.0,1.185,2528.702,0.003,0.002,1269.865
