TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5.0,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5.0,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5.0,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5.0,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5.0,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
239332587,5.0,Single,2422.472,1112.977,0.0,0.448,0.006,0.0,795.7,0.008,0.1671,0.4201,1.0,0.896,0.003,5.096
