TICID,time_to_run,split_searches
239332587,1026.5980639457703,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1142.4375236034393,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1061.9574069976807,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1014.192549943924,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1040.5675284862518,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1076.391325712204,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1074.8805763721466,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1062.2921776771545,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1173.7594270706177,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1086.6776361465454,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1089.5860376358032,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1017.6005837917328,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1076.9682903289795,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
TICID,time_to_run,split_searches
239332587,1226.0952172279358,"(array([   0,    1,    2, ..., 8265, 8266, 8267]),)"
