TICID,planet_name,period,T0,Tdur,depth,SNR
153951307.0,1.0,3.057,1684.864,0.051,0.0,277.346
153951307.0,2.0,31.186,1707.953,0.18,0.001,619.1
153951307.0,3.0,3.292,2422.317,0.065,0.001,479.324
153951307.0,4.0,9.872,1872.104,0.061,0.001,834.423
