TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
155867025,2.0,Single,1823.28,19.534,0.02,0.148,0.14,0.0,47.679,0.008,0.1959,0.4178,1.0,0.295,0.018,325.849
