TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.72,1140.869,0.001,0.33,0.029,0.0,1132.094,0.009,0.1529,0.4604,0.999,0.66,0.009,7.467
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.72,1140.869,0.001,0.33,0.029,0.0,1132.094,0.009,0.1529,0.4604,0.999,0.66,0.009,7.467
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.72,1140.869,0.001,0.33,0.029,0.0,1132.094,0.009,0.1529,0.4604,0.999,0.66,0.009,7.467
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
102734241,2,Single,2779.724,1140.995,0.001,0.33,0.03,0.0,1132.178,0.008,0.1529,0.4604,0.999,0.661,0.01,7.717
