TICID,time_to_run,split_searches
370133522,738.9832360744476,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,742.8584322929382,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,758.9163665771484,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,752.7345881462097,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,713.7858166694641,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,739.5643146038055,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,762.8223969936371,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,754.3882429599762,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,709.3138272762299,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,761.0976128578186,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,738.075471162796,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,744.4264099597931,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,755.7883927822113,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
TICID,time_to_run,split_searches
370133522,921.7442281246185,"(array([  22,   23,   24, ..., 4525, 4526, 4527]),)"
