TICID,planet_name,period,T0,Tdur,depth,SNR
34068865.0,1.0,6.368,1547.632,0.017,0.0,1225.649
34068865.0,2.0,10.768,1549.787,0.325,0.0,232.378
34068865.0,3.0,12.565,1557.071,0.045,0.0,564.095
34068865.0,4.0,13.102,1558.065,0.065,0.0,720.78
34068865.0,5.0,16.728,1546.944,0.258,0.0,268.632
