TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
368287008,6,Period,1966.078,0.67,0.005,0.005,0.066,0.0,57.296,0.008,0.1533,0.4776,1.0,0.01,0.0,730.571
