TICID,planet_name,period,T0,Tdur,depth,SNR
193336820.0,1.0,1.003,1684.239,0.028,0.0,636.504
193336820.0,2.0,5.011,2799.722,0.067,0.001,734.871
193336820.0,3.0,22.726,1691.819,0.159,0.002,1059.147
