TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
193336820,8.0,Period,1710.728,1.247,0.001,0.003,0.022,0.0,182.235,0.008,0.339,0.2994,1.0,0.006,0.0,1564.022
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
193336820,8.0,Period,1710.728,1.247,0.001,0.003,0.022,0.0,182.235,0.008,0.339,0.2994,1.0,0.006,0.0,1564.022
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
193336820,8.0,Period,1710.728,1.247,0.001,0.003,0.022,0.0,182.235,0.008,0.339,0.2994,1.0,0.006,0.0,1564.022
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
193336820,8.0,Period,1710.728,1.247,0.001,0.003,0.022,0.0,182.235,0.008,0.339,0.2994,1.0,0.006,0.0,1564.022
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
193336820,8.0,Period,1710.728,1.247,0.001,0.003,0.022,0.0,182.235,0.008,0.339,0.2994,1.0,0.006,0.0,1564.022
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
193336820,8.0,Period,1710.728,1.247,0.001,0.003,0.022,0.0,182.235,0.008,0.339,0.2994,1.0,0.006,0.0,1564.022
