TICID,planet_name,period,T0,Tdur,depth,SNR
16005254.0,1.0,3.79,2481.114,0.069,0.023,2064.838
16005254.0,2.0,15.174,2477.311,0.068,0.025,3462.645
16005254.0,3.0,0.98,2474.781,0.003,0.005,672.998
