TIME,PSF_FLUX,APER_FLUX,BKG_FLUX,QUALITY,APER_FLUX_FLAT,APER_FLUX_FLAT_ERR,APER_FLUX_TREND
2229.219692132257,26283.2578125,1.0041219406711388,75.68379211425781,0,0.9995549188446778,0.000567465414519668,1.004569055426929
2229.2266365413216,26272.265625,1.0038924301910983,74.54674530029297,0,0.9993183912988336,0.000567465414519668,1.0045771587234773
2229.2335809503293,26298.970703125,1.004787874898614,73.62452697753906,0,1.0001983820439033,0.000567465414519668,1.0045885825623235
2229.24052535922,26282.990234375,1.004154750858895,72.8595962524414,0,0.999560482460734,0.000567465414519668,1.0045962885475932
2229.247469768052,26231.595703125,1.0046248693824815,72.33336639404297,0,1.0000234079689072,0.000567465414519668,1.0046013537052298
2229.254414176768,26290.703125,1.0045155825070875,71.93690490722656,0,0.9999060492625678,0.000567465414519668,1.0046099663542583
2229.2613585853665,26276.779296875,1.0045360084573085,71.79405212402344,0,0.9999178804596436,0.000567465414519668,1.0046185072673588
2229.268302993907,26209.00390625,1.0041302236352048,71.76239013671875,0,0.9995271023048725,0.000567465414519668,1.004605299165693
2229.2752474022736,26315.18359375,1.004983368933995,71.6892318725586,0,1.0003859432988043,0.000567465414519668,1.0045956519741077
2229.282191810641,26226.88671875,1.0056055562444624,71.69120788574219,0,1.001003430238088,0.000567465414519668,1.0045975127230882
2229.289136218834,26309.451171875,1.0052641855409683,71.67424774169922,0,1.0006533243698388,0.000567465414519668,1.004607850749942
2229.2960806269657,26229.9296875,1.0045192816949229,71.65264892578125,0,0.9999165782196273,0.000567465414519668,1.0046030874730478
2229.303025034984,26212.66015625,1.00393456876557,71.68536376953125,0,0.9993377209313756,0.000567465414519668,1.0045998942478727
2229.309969442944,26274.703125,1.0049558662766114,71.71427154541016,0,1.0003447578176758,0.000567465414519668,1.0046095192911242
2229.316913850786,26215.2109375,1.003718970448475,71.68143463134766,0,0.999107802723828,0.000567465414519668,1.0046152854697719
2229.323858258512,26236.658203125,1.0049172660557215,71.68054962158203,0,1.0003008450551756,0.000567465414519668,1.0046150325908114
2229.3308026661807,26185.037109375,1.0036340499625176,71.63470458984375,0,0.9990170290328212,0.000567465414519668,1.0046215637927276
2229.3377470737323,26248.80078125,1.0049397024341138,71.63793182373047,0,1.0003215092436542,0.000567465414519668,1.0046167088758808
2229.3446914811675,26238.658203125,1.0043666499881545,71.69449615478516,0,0.9997424883647409,0.000567465414519668,1.0046253527055524
2229.3516358885454,26290.76953125,1.0050978829226351,71.61944580078125,0,1.0004620938173816,0.000567465414519668,1.0046336479251954
2229.358580295805,26253.236328125,1.0040176396576097,71.69171142578125,0,0.9993900558361264,0.000567465414519668,1.0046304081118875
2229.365524703007,26253.27734375,1.0043578041042007,71.67066192626953,0,0.9997280878417463,0.000567465414519668,1.0046309754809923
2229.3724691100942,26270.044921875,1.0048045212438728,71.66539764404297,0,1.0001779453618806,0.000567465414519668,1.004625752750745
2229.379413517064,26265.876953125,1.0041774284886678,71.65055847167969,0,0.9995569784424584,0.000567465414519668,1.0046224979124343
2229.386357923974,26274.751953125,1.00479462993727,71.62779998779297,0,1.000179491072449,0.000567465414519668,1.004614310637256
2229.39330233077,26235.705078125,1.0042462655492546,71.6266098022461,0,0.9996426928407747,0.000567465414519668,1.0046052181859075
2229.4002467374485,26220.595703125,1.0046589662442678,71.61442565917969,0,1.0000474098557612,0.000567465414519668,1.0046113377656483
2229.4071911440687,26246.48046875,1.0047767773351084,71.63850402832031,0,1.000173635654036,0.000567465414519668,1.0046023425503134
2229.414135550573,26266.2265625,1.0049245035971386,71.61515808105469,0,1.0003192287408829,0.000567465414519668,1.0046038051893218
2229.421079957019,26212.3046875,1.004464276380155,71.62411499023438,0,0.9998575150770211,0.000567465414519668,1.004607417790703
2229.4280243633475,26242.66015625,1.004769781045072,71.60784912109375,0,1.0001547341968975,0.000567465414519668,1.0046143328530863
2229.4349687696176,26258.900390625,1.0049218498319523,71.64407348632812,0,1.000310715362025,0.000567465414519668,1.0046097021646505
2229.441913175773,26213.841796875,1.0045632698633118,71.64422607421875,0,0.9999497182967811,0.000567465414519668,1.004613783555426
2229.448857581812,26200.95703125,1.0045770211920038,71.59968566894531,0,0.9999702791108095,0.000567465414519668,1.0046068790017346
2229.455801987792,26170.51953125,1.0044601751066853,71.65095520019531,0,0.9998462175257767,0.000567465414519668,1.0046146672358538
2229.462746393655,26200.19140625,1.004613610984722,71.6170654296875,0,0.9999929385218932,0.000567465414519668,1.0046207050918365
2229.469690799461,26265.345703125,1.0050629014724537,71.61570739746094,0,1.000432374495988,0.000567465414519668,1.0046285257199903
2229.4766352051493,26196.8515625,1.004461944283476,71.60469818115234,0,0.9998310619443538,0.000567465414519668,1.0046316648035685
2229.483579610722,26191.373046875,1.004277869480108,71.62728881835938,0,0.9996413444175197,0.000567465414519668,1.0046381885748132
2229.490524016237,26199.953125,1.0048863858790098,71.59900665283203,0,1.0002490391838321,0.000567465414519668,1.0046361921016806
