TICID,planet_name,period,T0,Tdur,depth,SNR
261257684.0,1.0,10.881,1626.971,0.11,0.002,1317.399
261257684.0,2.0,15.433,1635.041,0.099,0.001,617.101
261257684.0,3.0,19.504,1625.944,0.14,0.001,676.861
261257684.0,4.0,40.93,1650.487,0.153,0.001,1132.281
261257684.0,5.0,8.446,2042.736,0.102,0.001,567.422
261257684.0,6.0,2.056,1630.206,0.004,0.001,1535.155
