TICID,planet_name,period,T0,Tdur,depth,SNR
153065527,1,18.147,1383.724,0.051,0.001,1280.158
153065527,2,26.346,1401.742,0.08,0.003,2388.982
153065527,3,8.271,2116.334,0.046,0.001,1123.828
