ticid,gaia_id,candidate_id,ptype,t0_days,period_days,duration_days,depth,n_transits_obs,fit_is_current,source,notes,pymc_summary_json
439456714,2353440974955205632,Single|t0=2135.80633,Single,2135.806334674014,,0.23655562311219894,0.9854590688525374,,False,DT_pass2,promoted_into=Periodic|P=3.993407|t0=1385.03896,
439456714,2353440974955205632,Single|t0=2123.81814,Single,2123.818135518488,,0.20624740495857755,0.985103714863126,,True,DT_pass1,,"{""mean"": {""t0"": 2123.877, ""a_rs"": 537.223, ""rp_rs"": 0.029, ""b"": 0.008, ""Per"": 756.623, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.013, ""dur"": 0.461, ""win"": 0.923, ""SNR"": 179.072, ""norm"": 1.0}, ""median"": {""t0"": 2123.9023134683366, ""a_rs"": 537.3717059155534, ""rp_rs"": 0.02988801226418168, ""b"": 0.006906839456402995, ""Per"": 756.9095257576888, ""depth"": 0.000893293277106137, ""cosi"": 1.286289059364183e-05, ""inclination"": 89.99926301065662, ""tau"": 0.013408699299253618, ""dur"": 0.4616060576523658, ""win"": 0.9232121153047316, ""SNR"": 178.5123147943365, ""norm"": 0.9999429673991294}, ""sd"": {""t0"": 0.091, ""a_rs"": 5.295, ""rp_rs"": 0.005, ""b"": 0.006, ""Per"": 11.187, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.003, ""win"": 0.006, ""SNR"": 58.608, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2123.85, ""a_rs"": 532.149, ""rp_rs"": 0.026, ""b"": 0.0, ""Per"": 745.902, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.011, ""dur"": 0.459, ""win"": 0.918, ""SNR"": 129.77, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2123.996, ""a_rs"": 543.201, ""rp_rs"": 0.035, ""b"": 0.01, ""Per"": 769.258, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.016, ""dur"": 0.465, ""win"": 0.93, ""SNR"": 244.268, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.0, ""a_rs"": 1.0, ""rp_rs"": 1.0, ""b"": 1.0, ""Per"": 1.0, ""depth"": 1.0, ""cosi"": 1.0, ""inclination"": 1.0, ""tau"": 1.0, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.0, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=2131.80839,Single,2131.80838714887,,0.20064285287389796,0.9867467207202044,,True,DT_pass1,,"{""mean"": {""t0"": 2131.82, ""a_rs"": 534.182, ""rp_rs"": 0.033, ""b"": 0.008, ""Per"": 750.23, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.015, ""dur"": 0.462, ""win"": 0.923, ""SNR"": 222.326, ""norm"": 1.0}, ""median"": {""t0"": 2131.8176461256007, ""a_rs"": 534.60928679473, ""rp_rs"": 0.03335583228736816, ""b"": 0.007365097204857317, ""Per"": 751.0805663373403, ""depth"": 0.0011126115475830322, ""cosi"": 1.379420377639901e-05, ""inclination"": 89.99920965034184, ""tau"": 0.014906178470313268, ""dur"": 0.46173910265371076, ""win"": 0.9234782053074215, ""SNR"": 222.37944346765516, ""norm"": 0.9999436046153725}, ""sd"": {""t0"": 0.043, ""a_rs"": 7.057, ""rp_rs"": 0.005, ""b"": 0.006, ""Per"": 14.854, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.003, ""win"": 0.006, ""SNR"": 60.004, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2131.784, ""a_rs"": 532.153, ""rp_rs"": 0.029, ""b"": 0.0, ""Per"": 745.91, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.013, ""dur"": 0.458, ""win"": 0.916, ""SNR"": 169.099, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2131.853, ""a_rs"": 544.801, ""rp_rs"": 0.038, ""b"": 0.011, ""Per"": 772.66, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.017, ""dur"": 0.465, ""win"": 0.929, ""SNR"": 288.77, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.0, ""a_rs"": 1.01, ""rp_rs"": 1.01, ""b"": 1.01, ""Per"": 1.01, ""depth"": 1.01, ""cosi"": 1.01, ""inclination"": 1.01, ""tau"": 1.01, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.01, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=1385.0379,Single,1385.0379022497978,,0.21162131770636491,0.9893184414471258,,True,DT_pass1,,"{""mean"": {""t0"": 1385.062, ""a_rs"": 534.788, ""rp_rs"": 0.04, ""b"": 0.008, ""Per"": 751.458, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.018, ""dur"": 0.465, ""win"": 0.93, ""SNR"": 551.791, ""norm"": 1.0}, ""median"": {""t0"": 1385.0703165433288, ""a_rs"": 534.7848441387072, ""rp_rs"": 0.03981143670196016, ""b"": 0.0063591440493370325, ""Per"": 751.4505614060691, ""depth"": 0.0015849504922741807, ""cosi"": 1.189188137183878e-05, ""inclination"": 89.99931864538691, ""tau"": 0.017807520866403095, ""dur"": 0.4650575785840677, ""win"": 0.9301151571681354, ""SNR"": 552.7112646164304, ""norm"": 0.999970285162074}, ""sd"": {""t0"": 0.102, ""a_rs"": 0.049, ""rp_rs"": 0.003, ""b"": 0.006, ""Per"": 0.103, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.001, ""dur"": 0.001, ""win"": 0.003, ""SNR"": 81.842, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 1385.003, ""a_rs"": 534.734, ""rp_rs"": 0.037, ""b"": 0.0, ""Per"": 751.343, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.016, ""dur"": 0.464, ""win"": 0.928, ""SNR"": 468.899, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 1385.183, ""a_rs"": 534.82, ""rp_rs"": 0.043, ""b"": 0.01, ""Per"": 751.526, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.019, ""dur"": 0.466, ""win"": 0.933, ""SNR"": 629.886, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.02, ""a_rs"": 1.02, ""rp_rs"": 1.01, ""b"": 1.02, ""Per"": 1.02, ""depth"": 1.01, ""cosi"": 1.02, ""inclination"": 1.02, ""tau"": 1.01, ""dur"": 1.01, ""win"": 1.01, ""SNR"": 1.01, ""norm"": 1.02}}"
439456714,2353440974955205632,Single|t0=1405.01427,Single,1405.0142666355323,,0.21544736727881908,0.9898319979138405,,False,DT_pass1,,
439456714,2353440974955205632,Single|t0=1401.02538,Single,1401.0253791625364,,0.22865752575760798,0.9895155249785534,,False,DT_pass1,,
439456714,2353440974955205632,Single|t0=2119.81685,Single,2119.8168508152726,,0.20055100395008624,0.9867974555633199,,True,DT_pass1,,"{""mean"": {""t0"": 2119.82, ""a_rs"": 537.457, ""rp_rs"": 0.029, ""b"": 0.008, ""Per"": 757.117, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.013, ""dur"": 0.461, ""win"": 0.923, ""SNR"": 172.45, ""norm"": 1.0}, ""median"": {""t0"": 2119.8233387338487, ""a_rs"": 537.661326307348, ""rp_rs"": 0.02961087721068139, ""b"": 0.006851982183338606, ""Per"": 757.5215210453356, ""depth"": 0.0008768040491860504, ""cosi"": 1.2783499698199481e-05, ""inclination"": 89.99926755941986, ""tau"": 0.013267053594085183, ""dur"": 0.4614723330168309, ""win"": 0.9229446660336618, ""SNR"": 174.4972627175834, ""norm"": 0.9999441555604316}, ""sd"": {""t0"": 0.07, ""a_rs"": 5.343, ""rp_rs"": 0.005, ""b"": 0.006, ""Per"": 11.284, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.003, ""win"": 0.006, ""SNR"": 57.055, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2119.767, ""a_rs"": 532.736, ""rp_rs"": 0.025, ""b"": 0.0, ""Per"": 747.136, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.011, ""dur"": 0.459, ""win"": 0.917, ""SNR"": 123.14, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2119.896, ""a_rs"": 543.017, ""rp_rs"": 0.035, ""b"": 0.01, ""Per"": 768.868, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.015, ""dur"": 0.465, ""win"": 0.93, ""SNR"": 233.484, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.0, ""a_rs"": 1.0, ""rp_rs"": 1.01, ""b"": 1.0, ""Per"": 1.0, ""depth"": 1.01, ""cosi"": 1.0, ""inclination"": 1.0, ""tau"": 1.01, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.01, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=2139.78057,Single,2139.7805704175653,,0.2300593842291225,0.9835763674837769,,True,DT_pass1,,"{""mean"": {""t0"": 2139.782, ""a_rs"": 528.096, ""rp_rs"": 0.039, ""b"": 0.008, ""Per"": 737.415, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.017, ""dur"": 0.462, ""win"": 0.924, ""SNR"": 312.379, ""norm"": 1.0}, ""median"": {""t0"": 2139.7752176525264, ""a_rs"": 526.2289181904855, ""rp_rs"": 0.03935523861774085, ""b"": 0.006500457354167199, ""Per"": 733.4894011757912, ""depth"": 0.001548834806659321, ""cosi"": 1.2325959798566262e-05, ""inclination"": 89.99929377452509, ""tau"": 0.01748741539938464, ""dur"": 0.4616240536181975, ""win"": 0.923248107236395, ""SNR"": 314.19908531326354, ""norm"": 0.9999409197549787}, ""sd"": {""t0"": 0.053, ""a_rs"": 4.438, ""rp_rs"": 0.004, ""b"": 0.006, ""Per"": 9.342, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.002, ""win"": 0.004, ""SNR"": 56.204, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2139.726, ""a_rs"": 526.169, ""rp_rs"": 0.036, ""b"": 0.0, ""Per"": 733.364, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.016, ""dur"": 0.46, ""win"": 0.919, ""SNR"": 257.018, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2139.815, ""a_rs"": 526.276, ""rp_rs"": 0.043, ""b"": 0.01, ""Per"": 733.588, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.019, ""dur"": 0.463, ""win"": 0.926, ""SNR"": 366.845, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.03, ""a_rs"": 1.04, ""rp_rs"": 1.03, ""b"": 1.01, ""Per"": 1.04, ""depth"": 1.03, ""cosi"": 1.01, ""inclination"": 1.01, ""tau"": 1.03, ""dur"": 1.04, ""win"": 1.04, ""SNR"": 1.03, ""norm"": 1.01}}"
439456714,2353440974955205632,Single|t0=1389.03656,Single,1389.0365635094338,,0.20684723999654764,0.9920943656418905,,False,DT_pass1,,
439456714,2353440974955205632,Single|t0=1393.01352,Single,1393.0135183351201,,0.16949723054114063,0.9915819604358442,,True,DT_pass1,,"{""mean"": {""t0"": 1393.118, ""a_rs"": 530.959, ""rp_rs"": 0.04, ""b"": 0.008, ""Per"": 743.401, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.018, ""dur"": 0.464, ""win"": 0.927, ""SNR"": 562.653, ""norm"": 1.0}, ""median"": {""t0"": 1393.1234734784093, ""a_rs"": 530.9561793891476, ""rp_rs"": 0.040522688225826456, ""b"": 0.007200501467316636, ""Per"": 743.3952750041647, ""depth"": 0.0016420882610475342, ""cosi"": 1.356161948049719e-05, ""inclination"": 89.99922297644038, ""tau"": 0.018060733317084264, ""dur"": 0.4637051211052757, ""win"": 0.9274102422105513, ""SNR"": 562.394270539208, ""norm"": 0.999971634864175}, ""sd"": {""t0"": 0.056, ""a_rs"": 0.027, ""rp_rs"": 0.003, ""b"": 0.006, ""Per"": 0.057, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.001, ""dur"": 0.001, ""win"": 0.003, ""SNR"": 78.64, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 1393.088, ""a_rs"": 530.929, ""rp_rs"": 0.038, ""b"": 0.0, ""Per"": 743.338, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.017, ""dur"": 0.462, ""win"": 0.925, ""SNR"": 487.294, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 1393.183, ""a_rs"": 530.977, ""rp_rs"": 0.043, ""b"": 0.01, ""Per"": 743.439, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.019, ""dur"": 0.465, ""win"": 0.93, ""SNR"": 641.107, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.02, ""a_rs"": 1.02, ""rp_rs"": 1.0, ""b"": 1.03, ""Per"": 1.02, ""depth"": 1.0, ""cosi"": 1.03, ""inclination"": 1.03, ""tau"": 1.0, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.0, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=1397.01695,Single,1397.0169524529624,,0.20384029729693223,0.991055452685798,,False,DT_pass1,,
439456714,2353440974955205632,Single|t0=2135.81631,Single,2135.8163102008743,,0.20472950928013983,0.9850972218431409,,True,DT_pass1,,"{""mean"": {""t0"": 2135.798, ""a_rs"": 535.923, ""rp_rs"": 0.024, ""b"": 0.008, ""Per"": 753.885, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.011, ""dur"": 0.459, ""win"": 0.917, ""SNR"": 126.73, ""norm"": 1.0}, ""median"": {""t0"": 2135.78691273129, ""a_rs"": 536.0123468619454, ""rp_rs"": 0.025164273056093225, ""b"": 0.0069557493066702124, ""Per"": 754.0392755131375, ""depth"": 0.0006332406384416194, ""cosi"": 1.2953234849395325e-05, ""inclination"": 89.99925783431206, ""tau"": 0.011279355089520816, ""dur"": 0.45862627718729676, ""win"": 0.9172525543745935, ""SNR"": 127.5479709940667, ""norm"": 0.9999371814266487}, ""sd"": {""t0"": 0.096, ""a_rs"": 5.973, ""rp_rs"": 0.007, ""b"": 0.006, ""Per"": 12.596, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.003, ""dur"": 0.004, ""win"": 0.007, ""SNR"": 61.135, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2135.704, ""a_rs"": 530.541, ""rp_rs"": 0.02, ""b"": 0.0, ""Per"": 742.524, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.009, ""dur"": 0.456, ""win"": 0.912, ""SNR"": 66.307, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2135.896, ""a_rs"": 542.083, ""rp_rs"": 0.032, ""b"": 0.011, ""Per"": 766.885, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.014, ""dur"": 0.462, ""win"": 0.925, ""SNR"": 189.009, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.0, ""a_rs"": 1.02, ""rp_rs"": 1.01, ""b"": 1.0, ""Per"": 1.02, ""depth"": 1.01, ""cosi"": 1.0, ""inclination"": 1.0, ""tau"": 1.01, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.01, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=2123.81814,Single,2123.818135518488,,0.20624740495857755,0.985103714863126,,True,DT_pass1,,"{""mean"": {""t0"": 2123.877, ""a_rs"": 537.223, ""rp_rs"": 0.029, ""b"": 0.008, ""Per"": 756.623, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.013, ""dur"": 0.461, ""win"": 0.923, ""SNR"": 179.072, ""norm"": 1.0}, ""median"": {""t0"": 2123.9023134683366, ""a_rs"": 537.3717059155534, ""rp_rs"": 0.02988801226418168, ""b"": 0.006906839456402995, ""Per"": 756.9095257576888, ""depth"": 0.000893293277106137, ""cosi"": 1.286289059364183e-05, ""inclination"": 89.99926301065662, ""tau"": 0.013408699299253618, ""dur"": 0.4616060576523658, ""win"": 0.9232121153047316, ""SNR"": 178.5123147943365, ""norm"": 0.9999429673991294}, ""sd"": {""t0"": 0.091, ""a_rs"": 5.295, ""rp_rs"": 0.005, ""b"": 0.006, ""Per"": 11.187, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.003, ""win"": 0.006, ""SNR"": 58.608, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2123.85, ""a_rs"": 532.149, ""rp_rs"": 0.026, ""b"": 0.0, ""Per"": 745.902, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.011, ""dur"": 0.459, ""win"": 0.918, ""SNR"": 129.77, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2123.996, ""a_rs"": 543.201, ""rp_rs"": 0.035, ""b"": 0.01, ""Per"": 769.258, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.016, ""dur"": 0.465, ""win"": 0.93, ""SNR"": 244.268, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.0, ""a_rs"": 1.0, ""rp_rs"": 1.0, ""b"": 1.0, ""Per"": 1.0, ""depth"": 1.0, ""cosi"": 1.0, ""inclination"": 1.0, ""tau"": 1.0, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.0, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=2131.80839,Single,2131.80838714887,,0.20064285287389796,0.9867467207202044,,True,DT_pass1,,"{""mean"": {""t0"": 2131.82, ""a_rs"": 534.182, ""rp_rs"": 0.033, ""b"": 0.008, ""Per"": 750.23, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.015, ""dur"": 0.462, ""win"": 0.923, ""SNR"": 222.326, ""norm"": 1.0}, ""median"": {""t0"": 2131.8176461256007, ""a_rs"": 534.60928679473, ""rp_rs"": 0.03335583228736816, ""b"": 0.007365097204857317, ""Per"": 751.0805663373403, ""depth"": 0.0011126115475830322, ""cosi"": 1.379420377639901e-05, ""inclination"": 89.99920965034184, ""tau"": 0.014906178470313268, ""dur"": 0.46173910265371076, ""win"": 0.9234782053074215, ""SNR"": 222.37944346765516, ""norm"": 0.9999436046153725}, ""sd"": {""t0"": 0.043, ""a_rs"": 7.057, ""rp_rs"": 0.005, ""b"": 0.006, ""Per"": 14.854, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.003, ""win"": 0.006, ""SNR"": 60.004, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2131.784, ""a_rs"": 532.153, ""rp_rs"": 0.029, ""b"": 0.0, ""Per"": 745.91, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.013, ""dur"": 0.458, ""win"": 0.916, ""SNR"": 169.099, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2131.853, ""a_rs"": 544.801, ""rp_rs"": 0.038, ""b"": 0.011, ""Per"": 772.66, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.017, ""dur"": 0.465, ""win"": 0.929, ""SNR"": 288.77, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.0, ""a_rs"": 1.01, ""rp_rs"": 1.01, ""b"": 1.01, ""Per"": 1.01, ""depth"": 1.01, ""cosi"": 1.01, ""inclination"": 1.01, ""tau"": 1.01, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.01, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=1385.0379,Single,1385.0379022497978,,0.21162131770636491,0.9893184414471258,,True,DT_pass1,,"{""mean"": {""t0"": 1385.062, ""a_rs"": 534.788, ""rp_rs"": 0.04, ""b"": 0.008, ""Per"": 751.458, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.018, ""dur"": 0.465, ""win"": 0.93, ""SNR"": 551.791, ""norm"": 1.0}, ""median"": {""t0"": 1385.0703165433288, ""a_rs"": 534.7848441387072, ""rp_rs"": 0.03981143670196016, ""b"": 0.0063591440493370325, ""Per"": 751.4505614060691, ""depth"": 0.0015849504922741807, ""cosi"": 1.189188137183878e-05, ""inclination"": 89.99931864538691, ""tau"": 0.017807520866403095, ""dur"": 0.4650575785840677, ""win"": 0.9301151571681354, ""SNR"": 552.7112646164304, ""norm"": 0.999970285162074}, ""sd"": {""t0"": 0.102, ""a_rs"": 0.049, ""rp_rs"": 0.003, ""b"": 0.006, ""Per"": 0.103, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.001, ""dur"": 0.001, ""win"": 0.003, ""SNR"": 81.842, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 1385.003, ""a_rs"": 534.734, ""rp_rs"": 0.037, ""b"": 0.0, ""Per"": 751.343, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.016, ""dur"": 0.464, ""win"": 0.928, ""SNR"": 468.899, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 1385.183, ""a_rs"": 534.82, ""rp_rs"": 0.043, ""b"": 0.01, ""Per"": 751.526, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.019, ""dur"": 0.466, ""win"": 0.933, ""SNR"": 629.886, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.02, ""a_rs"": 1.02, ""rp_rs"": 1.01, ""b"": 1.02, ""Per"": 1.02, ""depth"": 1.01, ""cosi"": 1.02, ""inclination"": 1.02, ""tau"": 1.01, ""dur"": 1.01, ""win"": 1.01, ""SNR"": 1.01, ""norm"": 1.02}}"
439456714,2353440974955205632,Single|t0=1405.01427,Single,1405.0142666355323,,0.21544736727881908,0.9898319979138405,,False,DT_pass1,,
439456714,2353440974955205632,Single|t0=1401.02538,Single,1401.0253791625364,,0.22865752575760798,0.9895155249785534,,False,DT_pass1,,
439456714,2353440974955205632,Single|t0=2119.81685,Single,2119.8168508152726,,0.20055100395008624,0.9867974555633199,,True,DT_pass1,,"{""mean"": {""t0"": 2119.82, ""a_rs"": 537.457, ""rp_rs"": 0.029, ""b"": 0.008, ""Per"": 757.117, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.013, ""dur"": 0.461, ""win"": 0.923, ""SNR"": 172.45, ""norm"": 1.0}, ""median"": {""t0"": 2119.8233387338487, ""a_rs"": 537.661326307348, ""rp_rs"": 0.02961087721068139, ""b"": 0.006851982183338606, ""Per"": 757.5215210453356, ""depth"": 0.0008768040491860504, ""cosi"": 1.2783499698199481e-05, ""inclination"": 89.99926755941986, ""tau"": 0.013267053594085183, ""dur"": 0.4614723330168309, ""win"": 0.9229446660336618, ""SNR"": 174.4972627175834, ""norm"": 0.9999441555604316}, ""sd"": {""t0"": 0.07, ""a_rs"": 5.343, ""rp_rs"": 0.005, ""b"": 0.006, ""Per"": 11.284, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.003, ""win"": 0.006, ""SNR"": 57.055, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2119.767, ""a_rs"": 532.736, ""rp_rs"": 0.025, ""b"": 0.0, ""Per"": 747.136, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.011, ""dur"": 0.459, ""win"": 0.917, ""SNR"": 123.14, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2119.896, ""a_rs"": 543.017, ""rp_rs"": 0.035, ""b"": 0.01, ""Per"": 768.868, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.015, ""dur"": 0.465, ""win"": 0.93, ""SNR"": 233.484, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.0, ""a_rs"": 1.0, ""rp_rs"": 1.01, ""b"": 1.0, ""Per"": 1.0, ""depth"": 1.01, ""cosi"": 1.0, ""inclination"": 1.0, ""tau"": 1.01, ""dur"": 1.0, ""win"": 1.0, ""SNR"": 1.01, ""norm"": 1.0}}"
439456714,2353440974955205632,Single|t0=2139.78057,Single,2139.7805704175653,,0.2300593842291225,0.9835763674837769,,True,DT_pass1,,"{""mean"": {""t0"": 2139.782, ""a_rs"": 528.096, ""rp_rs"": 0.039, ""b"": 0.008, ""Per"": 737.415, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.017, ""dur"": 0.462, ""win"": 0.924, ""SNR"": 312.379, ""norm"": 1.0}, ""median"": {""t0"": 2139.7752176525264, ""a_rs"": 526.2289181904855, ""rp_rs"": 0.03935523861774085, ""b"": 0.006500457354167199, ""Per"": 733.4894011757912, ""depth"": 0.001548834806659321, ""cosi"": 1.2325959798566262e-05, ""inclination"": 89.99929377452509, ""tau"": 0.01748741539938464, ""dur"": 0.4616240536181975, ""win"": 0.923248107236395, ""SNR"": 314.19908531326354, ""norm"": 0.9999409197549787}, ""sd"": {""t0"": 0.053, ""a_rs"": 4.438, ""rp_rs"": 0.004, ""b"": 0.006, ""Per"": 9.342, ""depth"": 0.0, ""cosi"": 0.0, ""inclination"": 0.001, ""tau"": 0.002, ""dur"": 0.002, ""win"": 0.004, ""SNR"": 56.204, ""norm"": 0.0}, ""hdi_16%"": {""t0"": 2139.726, ""a_rs"": 526.169, ""rp_rs"": 0.036, ""b"": 0.0, ""Per"": 733.364, ""depth"": 0.001, ""cosi"": 0.0, ""inclination"": 89.999, ""tau"": 0.016, ""dur"": 0.46, ""win"": 0.919, ""SNR"": 257.018, ""norm"": 1.0}, ""hdi_84%"": {""t0"": 2139.815, ""a_rs"": 526.276, ""rp_rs"": 0.043, ""b"": 0.01, ""Per"": 733.588, ""depth"": 0.002, ""cosi"": 0.0, ""inclination"": 90.0, ""tau"": 0.019, ""dur"": 0.463, ""win"": 0.926, ""SNR"": 366.845, ""norm"": 1.0}, ""r_hat"": {""t0"": 1.03, ""a_rs"": 1.04, ""rp_rs"": 1.03, ""b"": 1.01, ""Per"": 1.04, ""depth"": 1.03, ""cosi"": 1.01, ""inclination"": 1.01, ""tau"": 1.03, ""dur"": 1.04, ""win"": 1.04, ""SNR"": 1.03, ""norm"": 1.01}}"
439456714,2353440974955205632,Single|t0=1389.03656,Single,1389.0365635094338,,0.20684723999654764,0.9920943656418905,,False,DT_pass1,,
