TICID,planet_name,period,T0,Tdur,depth,SNR
198385543,1,3.932,1768.019,0.053,0.002,1278.937
198385543,2,24.805,1776.899,0.195,0.001,780.218
198385543,3,38.897,1801.544,0.194,0.001,1524.402
198385543,4,9.579,2668.697,0.028,0.001,847.32
198385543,5,16.143,2665.987,0.172,0.001,589.281
