TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
26054627,4,Single,2475.375,73.637,0.007,0.242,0.083,0.0,104.901,0.008,0.2125,0.3984,0.999,0.483,0.019,50.556
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
26054627,4,Single,2475.375,73.637,0.007,0.242,0.083,0.0,104.901,0.008,0.2125,0.3984,0.999,0.483,0.019,50.556
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
26054627,4.0,Single,2475.375,73.637,0.007,0.242,0.083,0.0,104.901,0.008,0.2125,0.3984,0.999,0.483,0.019,50.556
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
26054627,4.0,Single,2475.375,73.637,0.007,0.242,0.083,0.0,104.901,0.008,0.2125,0.3984,0.999,0.483,0.019,50.556
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
26054627,4.0,Single,2475.375,73.637,0.007,0.242,0.083,0.0,104.901,0.008,0.2125,0.3984,0.999,0.483,0.019,50.556
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
26054627,4.0,Single,2475.375,73.637,0.007,0.242,0.083,0.0,104.901,0.008,0.2125,0.3984,0.999,0.483,0.019,50.556
