TICID,planet_name,period,T0,Tdur,depth,SNR
18318288,1,1.389,1984.762,0.025,0.002,269.889
18318288,2,12.851,2718.784,0.232,0.001,112.268
18318288,3,2.456,2721.08,0.006,0.003,1205.22
