TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
18318288,5,Single,2765.487,784.611,0.0,0.296,0.009,0.0,852.531,0.008,0.1529,0.4604,0.999,0.591,0.003,1.815
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
18318288,5.0,Single,2765.487,784.611,0.0,0.296,0.009,0.0,852.531,0.008,0.1529,0.4604,0.999,0.591,0.003,1.815
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
18318288,5.0,Single,2765.487,784.611,0.0,0.296,0.009,0.0,852.531,0.008,0.1529,0.4604,0.999,0.591,0.003,1.815
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
18318288,5.0,Single,2765.487,784.611,0.0,0.296,0.009,0.0,852.531,0.008,0.1529,0.4604,0.999,0.591,0.003,1.815
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
18318288,5.0,Single,2765.487,784.611,0.0,0.296,0.009,0.0,852.531,0.008,0.1529,0.4604,0.999,0.591,0.003,1.815
