TICID,planet_name,period,T0,Tdur,depth,SNR
18318288,1,1.389,1984.762,0.025,0.002,269.889
18318288,2,3.748,2720.891,0.006,0.007,2686.217
18318288,3,4.865,2721.56,0.016,0.003,1067.977
