TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
219698776,3,Single,1847.978,1084.881,0.0,0.489,0.009,0.0,713.145,0.008,0.1959,0.4178,1.0,0.977,0.004,5.03
