TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3.0,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3.0,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3.0,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3.0,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3.0,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
231702397,3.0,Single,1333.576,758.979,0.0,0.342,0.011,0.0,713.604,0.008,0.1555,0.4459,0.999,0.684,0.004,2.21
