TICID,planet_name,period,T0,Tdur,depth,SNR
243185500,1,1.882,1765.668,0.044,0.001,478.215
243185500,2,10.175,1768.119,0.014,0.001,2064.527
243185500,3,15.545,1766.955,0.076,0.003,1967.132
243185500,4,5.642,2448.304,0.047,0.001,867.254
