TICID,planet_name,period,T0,Tdur,depth,SNR
200322593.0,1.0,2.161,1415.177,0.005,0.001,1000.246
200322593.0,2.0,15.287,2146.561,0.171,0.001,443.551
200322593.0,3.0,1.24,2145.4,0.013,0.002,1011.625
200322593.0,4.0,17.49,2145.769,0.169,0.001,369.096
200322593.0,5.0,16.575,2149.829,0.064,0.001,804.892
