TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1.0,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1.0,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1.0,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1.0,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1.0,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1.0,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
178709444,1.0,Period,2284.373,3.473,0.023,0.049,0.15,0.0,25.876,0.009,0.1529,0.4604,1.0,0.098,0.006,2237.131
