TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
389900760,5,Single,2719.143,951.789,0.004,0.319,0.061,0.0,1007.947,0.008,0.1533,0.4776,1.0,0.638,0.018,33.377
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
389900760,5.0,Single,2719.143,951.789,0.004,0.319,0.061,0.0,1007.947,0.008,0.1533,0.4776,1.0,0.638,0.018,33.377
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
389900760,5.0,Single,2719.143,951.789,0.004,0.319,0.061,0.0,1007.947,0.008,0.1533,0.4776,1.0,0.638,0.018,33.377
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
389900760,5.0,Single,2719.143,951.789,0.004,0.319,0.061,0.0,1007.947,0.008,0.1533,0.4776,1.0,0.638,0.018,33.377
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
389900760,5.0,Single,2719.143,951.789,0.004,0.319,0.061,0.0,1007.947,0.008,0.1533,0.4776,1.0,0.638,0.018,33.377
