TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3.0,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3.0,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3.0,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3.0,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3.0,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3.0,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
29960110,3.0,Single,2146.972,758.738,0.0,0.428,0.008,0.0,568.294,0.008,0.1604,0.4325,1.0,0.857,0.004,4.252
