TICID,planet_name,period,T0,Tdur,depth,SNR
118327550,1,7.447,1357.61,0.037,0.001,842.477
118327550,2,18.76,1357.287,0.179,0.001,347.606
118327550,3,14.511,1361.578,0.106,0.001,673.152
118327550,4,6.916,1357.364,0.076,0.001,496.156
