TICID,planet_name,period,T0,Tdur,depth,SNR
328081248,1,4.165,2772.332,0.059,0.003,698.614
328081248,2,10.351,2776.024,0.092,0.002,732.963
328081248,3,10.685,2771.339,0.089,0.001,341.155
