TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
144700903,1.0,Period,1470.581,2.324,0.009,0.067,0.095,0.001,20.139,0.009,0.2581,0.3609,1.0,0.135,0.006,929.529
