TICID,planet_name,period,T0,Tdur,depth,SNR
201177276.0,1.0,8.9,1329.577,0.043,0.008,1379.83
201177276.0,2.0,13.389,1334.487,0.058,0.008,1494.931
201177276.0,3.0,14.806,1326.705,0.082,0.008,1399.671
201177276.0,4.0,18.18,1342.809,0.073,0.011,2061.684
201177276.0,5.0,1.919,2063.156,0.004,0.004,999.664
201177276.0,6.0,1.23,2062.095,0.002,0.017,3952.993
