TICID,planet_name,period,T0,Tdur,depth,SNR
153078576.0,1.0,2.704,1384.119,0.068,0.005,1091.65
153078576.0,2.0,15.965,1388.761,0.026,0.003,2479.0
153078576.0,3.0,5.406,2116.62,0.065,0.005,1514.232
