TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
153078576,10.0,Period,1413.588,3.611,0.001,0.059,0.02,0.0,113.119,0.008,0.2125,0.3984,1.0,0.118,0.0,568.585
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
153078576,10.0,Period,1413.588,3.611,0.001,0.059,0.02,0.0,113.119,0.008,0.2125,0.3984,1.0,0.118,0.0,568.585
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
153078576,10.0,Period,1413.588,3.611,0.001,0.059,0.02,0.0,113.119,0.008,0.2125,0.3984,1.0,0.118,0.0,568.585
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
153078576,10.0,Period,1413.588,3.611,0.001,0.059,0.02,0.0,113.119,0.008,0.2125,0.3984,1.0,0.118,0.0,568.585
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
153078576,10.0,Period,1413.588,3.611,0.001,0.059,0.02,0.0,113.119,0.008,0.2125,0.3984,1.0,0.118,0.0,568.585
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
153078576,10.0,Period,1413.588,3.611,0.001,0.059,0.02,0.0,113.119,0.008,0.2125,0.3984,1.0,0.118,0.0,568.585
