TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6.0,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6.0,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6.0,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6.0,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6.0,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
307809773,6.0,Single,2511.106,70.951,0.0,0.192,0.02,0.0,119.784,0.01,0.1828,0.4015,1.0,0.384,0.004,28.903
