TIME,PSF_FLUX,APER_FLUX,BKG_FLUX,QUALITY
2122.196463267142,2838.7527,2836.31,109.754944,0
2122.2034076870677,2834.6763,2845.043,109.77921,0
2122.2103521069957,2827.5981,2839.4067,109.81233,0
2122.2172965264563,2845.5276,2845.0977,109.720184,0
2122.2242409463834,2841.775,2843.3481,109.76902,0
2122.231185365844,2842.555,2844.6848,109.74802,0
2122.2381297853053,2834.4058,2845.788,109.79083,0
2122.245074204766,2844.2585,2840.8394,109.761635,0
2122.2520186242264,2840.875,2838.552,109.75684,0
2122.258963043688,2834.0757,2851.502,109.72649,0
2122.2659074626827,2837.9783,2835.554,109.74618,0
2122.272851882143,2854.2698,2846.1047,109.751495,0
2122.27979630114,2826.9553,2834.6536,109.68715,0
2122.2867407201347,2827.6108,2837.0344,109.791855,0
2122.29368513913,2838.7012,2844.12,109.76653,0
2122.300629557659,2834.549,2843.0972,109.79961,0
2122.3075739766546,2818.594,2827.7502,109.79062,0
2122.3145183951847,2827.0469,2828.8474,109.80443,0
2122.321462813714,2828.1118,2835.5562,109.846695,0
2122.3284072322435,2839.463,2846.962,109.7801,0
2122.3353516507723,2835.119,2836.4038,109.78426,0
2122.3422960688367,2842.8218,2841.118,109.85099,0
2122.349240487367,2825.3232,2827.883,109.87433,0
2122.3561849054304,2836.6282,2834.5078,109.68971,0
2122.363129323495,2838.3376,2832.3772,109.78817,0
2122.3700737415584,2836.6013,2836.025,109.771965,0
2122.377018159623,2835.0203,2840.2915,109.86922,0
2122.3839625772207,2828.0566,2827.4404,109.72463,0
2122.3909069952842,2826.9592,2826.8274,109.76067,0
2122.397851412882,2832.0146,2841.641,109.807594,0
2122.404795830482,2836.7336,2832.7644,109.75815,0
2122.4117402480797,2818.249,2837.7178,109.73371,0
2122.4186846656785,2829.34,2838.9768,109.7159,0
2122.4256290828107,2833.1807,2838.9053,109.82956,0
2122.4325735004086,2840.7769,2836.8232,109.81057,0
2122.4395179175417,2860.2825,2851.4893,109.70958,0
2122.446462334675,2843.2112,2849.4937,109.79978,0
2122.4534067518066,2841.0037,2844.6624,109.798676,0
2122.4603511689393,2839.4739,2834.6526,109.84311,0
2122.4672955856067,2848.6729,2853.3477,109.77949,0
2122.4742400027385,2849.6797,2845.573,109.83413,0
2122.4811844194055,2836.285,2837.6233,109.70826,0
2122.4881288360725,2862.4243,2847.7793,109.82185,0
2122.4950732527395,2835.3198,2842.6985,109.826584,0
2122.5020176689404,2832.8936,2839.023,109.778564,0
2122.508962085609,2836.0496,2833.078,109.792274,0
2122.5159065018097,2827.193,2831.4077,109.784775,0
2122.522850918011,2829.899,2838.7517,109.80842,0
2122.529795334211,2825.6626,2819.9868,109.88021,0
2122.5367397504124,2833.9958,2839.4578,109.82511,32
2122.543684166614,2837.36,2834.9707,109.86094,32
2122.550628582816,2711.888,812.191,112.45705,165
2122.557572998552,2841.8018,2846.8162,109.76503,32
2122.5645174142874,2837.3037,2847.335,109.75471,0
2122.5714618300226,2838.2854,2850.1091,109.81667,0
2122.5784062457587,2841.4785,2846.1223,109.78416,0
2122.585350661494,2846.238,2855.2527,109.877365,0
2122.592295076764,2841.0334,2848.7087,109.85225,0
2122.5992394920336,2841.7173,2853.5725,109.819244,0
2122.60618390777,2839.0754,2850.7314,109.83676,0
2122.6131283230407,2844.335,2841.7546,109.814514,0
2122.620072737844,2839.5945,2851.1584,109.846725,0
2122.6270171531132,2837.623,2847.2864,109.77055,0
2122.633961568383,2843.7952,2845.337,109.82676,0
2122.6409059831885,2834.3347,2849.0635,109.84557,0
2122.6478503979934,2846.0876,2851.776,109.82164,0
2122.6547948127973,2854.9155,2856.6416,109.85117,0
2122.661739227602,2838.1707,2845.9658,109.86146,0
2122.66868364194,2832.6191,2835.1345,109.85118,0
2122.6756280567442,2844.5205,2846.732,109.82583,0
2122.682572471083,2835.8467,2843.744,109.80221,0
2122.6895168854217,2834.7883,2846.53,109.871605,0
2122.696461299761,2853.8093,2852.7551,109.773476,0
2122.703405714098,2828.6494,2840.7268,109.94866,0
2122.710350128438,2842.009,2843.9944,109.83045,0
2122.717294542311,2836.7754,2851.3252,109.890945,0
2122.724238956648,2857.2898,2855.9177,109.80979,0
2122.7311833607428,2835.381,2845.4414,109.97612,0
2122.7381277746163,2852.3516,2855.2957,109.84354,0
2122.7450721884898,2835.7175,2844.8904,109.787315,0
2122.7520166023633,2834.1133,2843.2415,109.89277,0
2122.75896101577,2840.8706,2850.648,109.87864,0
2122.7659054296428,2833.0698,2847.0193,109.8534,0
2122.7728498430497,2833.1694,2845.2668,109.84067,0
2122.7797942564575,2843.852,2847.9414,109.86547,0
2122.786738669399,2840.795,2854.1912,109.94781,0
2122.7936830828066,2844.134,2849.6692,109.79465,0
2122.8006274962136,2844.3716,2848.502,109.86185,0
2122.8075719091566,2827.1929,2842.3862,109.895485,0
2122.814516322099,2839.2888,2848.5564,109.807724,0
2122.821460735039,2844.3452,2850.266,109.8834,0
2122.8284051479804,2846.125,2846.3545,109.8976,0
2122.835349560456,2845.3958,2854.673,109.88507,0
2122.8422939733982,2855.306,2856.1545,109.832794,0
2122.8492383858747,2832.443,2843.5452,109.90032,0
2122.8561827983513,2838.8108,2846.039,109.937195,0
2122.863127210827,2844.412,2854.1987,109.92098,0
2122.8700716233034,2838.7527,2846.467,109.93759,0
2122.8770160357785,2850.529,2846.9934,109.94327,0
2122.883960447789,2846.5642,2842.7903,109.8104,0
2122.890904860265,2848.8223,2848.7588,109.95342,0
2122.8978492722754,2834.3228,2841.7998,109.86727,0
2122.9047936842862,2832.4155,2842.2017,109.94291,0
2122.911738096297,2832.937,2837.0662,109.98564,0
2122.918682507841,2832.6763,2836.6956,109.984726,0
2122.9256269198513,2843.3098,2850.331,109.95238,0
2122.9325713313956,2843.9573,2847.4224,109.944244,0
2122.939515742941,2828.5063,2839.4155,109.99325,0
2122.946460154486,2841.2915,2844.1548,109.92397,0
2122.9534045660303,2830.2322,2838.0974,109.98443,0
2122.960348977575,2823.0896,2835.197,109.979774,0
2122.967293388654,2839.9067,2843.4282,109.89862,0
2122.9742378001993,2854.839,2848.4287,109.99824,0
2122.9811822112774,2834.1853,2841.1501,110.02465,0
2122.9881266223565,2836.162,2836.4312,109.94149,0
2122.9950710334356,2827.4924,2834.3867,109.975204,0
2123.002015444049,2823.826,2837.3743,110.02433,0
2123.0089598551285,2837.2126,2842.7134,109.963036,0
2123.0159042657424,2825.8618,2839.7798,109.96955,0
2123.0228486763563,2837.2588,2840.607,109.99841,0
2123.0297930869683,2842.4812,2849.6033,109.967964,0
2123.0367374975813,2812.4404,2821.611,109.99673,0
2123.0436819081956,2828.9185,2836.4495,110.01626,0
2123.0506263183433,2832.499,2848.3547,110.00687,0
2123.0575707289563,2846.0942,2857.059,110.000946,0
2123.0645151391036,2835.5715,2848.3545,110.08154,0
2123.0714595492527,2834.4683,2842.8726,110.03446,0
2123.0784039594,2836.4302,2843.0503,110.03544,0
2123.0853483695473,2838.6567,2841.2625,110.03443,0
2123.092292779229,2833.4854,2842.433,110.05932,0
2123.099237188911,2828.389,2836.267,110.000916,0
2123.1061815990597,2836.57,2836.7334,110.0437,0
2123.1131260087423,2843.57,2842.8271,110.075554,0
2123.120070418424,2841.6477,2838.7852,109.94565,0
2123.127014827641,2834.2737,2843.2698,109.966064,0
2123.1339592373215,2841.131,2846.3643,110.03851,0
2123.1409036465375,2830.062,2842.1528,109.97192,0
2123.1478480557553,2832.4324,2837.1892,110.04121,0
2123.154792465437,2824.5542,2835.0366,110.03795,0
2123.161736874187,2835.5166,2839.4895,109.98027,0
2123.168681283404,2829.4138,2839.2678,110.00687,0
2123.17562569262,2834.4578,2838.6829,110.011185,0
2123.182570101372,2825.8965,2828.3906,109.99616,0
2123.189514510122,2843.0781,2841.9124,109.98404,0
2123.1964589193376,2824.8716,2835.5188,109.97977,0
2123.203403327623,2837.6226,2843.8042,110.05007,0
2123.2103477363744,2855.716,2854.8743,110.06688,0
2123.2172921451247,2830.6074,2838.116,110.01394,0
2123.2242365534103,2838.469,2847.3508,110.02378,0
2123.231180962161,2819.9333,2838.4524,109.98865,0
2123.238125370446,2818.231,2832.886,110.016685,0
2123.2450697787317,2821.2717,2838.3477,110.00064,0
2123.25201418655,2830.6704,2847.5942,110.05964,0
2123.2589585948353,2843.4807,2848.094,110.125275,0
2123.2659030031205,2825.2986,2834.9253,110.097275,0
2123.272847410941,2821.5356,2834.7163,110.06402,0
2123.27979181876,2838.9387,2852.0728,109.99922,0
2123.2867362265797,2839.2297,2852.2432,110.02226,0
2123.2936806343987,2847.61,2856.4724,110.079506,0
2123.300625041752,2820.9333,2841.142,110.078606,0
2123.307569449572,2839.0266,2852.2634,110.05828,0
2123.3145138569253,2838.7854,2846.271,110.15717,0
2123.321458264279,2832.8335,2844.7273,110.14084,0
2123.328402671633,2835.3286,2840.0479,110.076225,0
2123.335347078986,2832.209,2844.2156,110.05952,0
2123.3422914863413,2834.4497,2838.0266,110.011116,0
2123.3492358936946,2845.3926,2853.078,110.097565,0
2123.3561803005823,2842.4238,2841.7737,110.12049,0
2123.3631247074695,2827.8171,2842.1836,110.03971,0
2123.3700691143586,2835.0803,2841.1804,109.99899,0
2123.377013521247,2842.8599,2844.8875,110.04554,0
2123.383957928135,2842.7605,2851.0674,110.02932,0
2123.3909023345577,2834.0938,2844.052,110.00762,0
2123.3978467414454,2840.9348,2840.4785,110.108284,0
2123.4047911478683,2814.3984,2837.0063,110.05074,0
2123.411735554291,2833.081,2842.7678,110.03461,0
2123.4186799607123,2836.2544,2838.4463,109.992256,0
2123.4256243671352,2828.8076,2836.0684,110.036644,0
2123.4325687730916,2829.2383,2839.7585,110.00684,0
2123.4395131795145,2847.9402,2845.5957,110.005714,0
2123.4464575854718,2829.5784,2836.999,110.07656,0
2123.4534019914286,2830.9229,2841.781,110.095825,0
2123.4603463973854,2829.9177,2837.2786,110.06258,0
2123.4672908033417,2823.796,2835.1267,110.099464,0
2123.4742352092985,2840.1882,2845.757,110.0653,0
2123.4811796147897,2836.9114,2843.4531,110.19705,0
2123.4881240202812,2837.3523,2836.5017,110.14751,0
2123.4950684262376,2827.5696,2839.1614,110.02811,0
2123.5020128317283,2833.2761,2841.2913,110.202995,0
2123.508957236754,2830.3442,2837.4636,110.02747,0
2123.515901642246,2834.1624,2837.0625,110.09278,0
2123.522846047737,2828.6572,2839.3474,110.11372,0
2123.529790452762,2834.075,2840.5818,110.137085,0
2123.5367348577875,2829.2258,2842.527,110.042755,0
2123.5436792628134,2835.3474,2840.893,110.07666,0
2123.5506236678384,2832.4893,2843.4768,110.07851,0
2123.5575680728643,2833.3494,2839.191,110.14747,0
2123.5645124774237,2828.6633,2841.3308,110.13735,0
2123.5714568824496,2846.9683,2841.2297,110.11353,0
2123.57840128701,2833.69,2839.3699,110.085556,0
2123.58534569157,2832.3875,2838.1174,110.17381,0
2123.592290096129,2820.141,2829.308,110.08886,0
2123.5992345006875,2843.7212,2840.7004,110.04119,0
2123.6061789052483,2825.149,2837.2595,110.126656,0
2123.613123309343,2832.909,2844.4243,110.049866,0
2123.6200677134366,2836.2485,2841.998,110.07699,0
2123.627012117531,2834.2043,2844.2832,110.26381,0
2123.633956521625,2832.4092,2839.7568,110.15493,0
2123.6409009257195,2824.9556,2836.693,110.25948,0
2123.6478453298146,2844.5486,2844.2004,110.13874,0
2123.654789733442,2839.017,2847.5095,110.223564,0
2123.6617341375354,2828.8728,2834.5906,110.15162,0
2123.668678541164,2847.839,2847.685,110.148766,0
2123.675622944793,2842.2903,2848.885,110.14817,0
2123.682567348422,2832.9988,2841.3684,110.18271,0
2123.6895117520507,2829.9492,2841.2903,110.19802,0
2123.696456155213,2822.8848,2837.7056,110.210014,0
2123.703400558841,2830.7192,2836.9229,110.15767,0
2123.7103449620054,2836.209,2837.0833,110.19571,0
2123.7172893651677,2836.8323,2837.7136,110.134636,0
2123.724233768329,2845.3518,2852.1484,110.178116,0
2123.731178171492,2830.7368,2837.4338,110.1295,0
2123.738122574189,2822.304,2837.0156,110.16586,0
2123.7450669773534,2831.3652,2837.7896,110.22591,0
2123.7520113800506,2835.7522,2845.7366,110.251144,0
2123.7589557827478,2842.6914,2839.9932,110.179245,0
2123.7659001854445,2830.8801,2843.4863,110.22753,0
2123.772844588142,2837.1118,2838.4229,110.19832,0
2123.779788990839,2832.5562,2832.9072,110.26218,0
2123.78673339307,2824.4998,2823.2617,110.18116,0
2123.7936777957666,2829.5217,2820.2307,110.212494,0
2123.8006221979986,2815.7312,2822.4036,110.19487,0
2123.8075666002305,2803.3364,2807.5347,110.20121,0
2123.8145110024625,2827.9348,2823.2104,110.256294,0
2123.821455404229,2803.5657,2812.0298,110.19262,0
2123.82839980646,2806.3813,2810.9158,110.1271,0
2123.8353442082253,2807.4626,2814.2258,110.23559,0
2123.842288610457,2823.2292,2821.2024,110.215294,0
2123.8492330122226,2811.9814,2822.187,110.17208,0
2123.856177413988,2815.394,2832.26,110.243095,0
2123.8631218157543,2825.964,2837.4033,110.20539,0
2123.8700662170545,2838.5479,2833.5469,110.2206,0
2123.8770106188213,2833.5122,2840.7568,110.302986,0
2123.883955020121,2819.572,2836.446,110.2695,0
2123.8908994214207,2830.5933,2839.7168,110.30452,0
2123.8978438227214,2837.5042,2844.55,110.280205,0
2123.9047882240216,2839.7498,2838.1204,110.27741,0
2123.9117326253217,2836.0664,2837.372,110.29221,0
2123.918677026156,2827.9326,2833.5652,110.304596,0
2123.9256214274556,2841.3745,2841.9119,110.295715,0
2123.9325658282896,2837.1758,2845.8767,110.38841,0
2123.9395102291255,2824.7751,2832.744,110.25651,0
2123.9464546299605,2828.3928,2835.4094,110.34922,0
2123.9533990307946,2826.7327,2838.8865,110.331825,0
2123.9603434316286,2826.4053,2837.4668,110.347145,0
2123.967287831998,2830.572,2828.684,110.33547,0
2123.9742322323673,2840.7922,2836.676,110.31794,0
2123.9811766332014,2831.9436,2835.9824,110.275215,0
2123.9881210335698,2837.7788,2833.3877,110.38774,0
2123.995065433473,2826.3,2838.6326,110.363434,0
2124.002009833842,2833.0698,2841.5615,110.32613,0
2124.008954234211,2829.9922,2833.0566,110.36529,0
2124.015898634115,2824.1482,2829.7515,110.39545,0
2124.022843034018,2834.0605,2837.6821,110.39052,0
2124.0297874339212,2833.217,2839.8027,110.366035,0
2124.036731833824,2838.7693,2835.8105,110.47064,0
2124.0436762337267,2821.0574,2836.064,110.43331,0
2124.0506206336304,2821.747,2832.336,110.52529,0
2124.0575650330675,2832.5007,2836.0925,110.400894,0
2124.064509432971,2836.823,2842.35,110.4606,0
2124.071453832408,2836.0972,2833.8662,110.41473,0
2124.078398231847,2824.318,2828.1345,110.50939,0
2124.085342631284,2833.8984,2837.2576,110.464745,0
2124.0922870302556,2831.3628,2834.3997,110.46386,0
2124.0992314296936,2828.0044,2830.7212,110.43884,0
2124.1061758286655,2819.1365,2831.3484,110.41768,0
2124.113120228102,2842.4258,2840.7166,110.41079,0
2124.1200646270745,2833.6648,2831.6338,110.46527,0
2124.127009026047,2835.145,2844.5198,110.386154,0
2124.1339534250183,2826.6702,2832.7332,110.394936,0
2124.140897823525,2830.1616,2834.4739,110.520676,0
2124.1478422224973,2830.948,2831.7476,110.48741,0
2124.1547866210035,2834.1973,2838.287,110.52216,0
2124.1617310195097,2833.6306,2839.4656,110.47447,0
2124.1686754180155,2827.7898,2830.536,110.47746,0
2124.175619816522,2831.7805,2838.114,110.49963,0
2124.1825642150275,2836.5342,2836.1182,110.40558,0
2124.189508613068,2834.0889,2837.7651,110.509796,0
2124.196453011574,2821.6084,2838.9526,110.49214,0
2124.2033974096157,2823.855,2829.3813,110.484184,0
2124.2103418076567,2833.9138,2835.866,110.45939,0
2124.217286205697,2838.382,2835.9763,110.55315,0
2124.224230603738,2830.0452,2836.1372,110.51242,0
2124.231175001778,2845.6987,2843.6255,110.60968,0
2124.2381193993533,2835.4478,2837.693,110.56168,0
2124.2450637973943,2833.0222,2831.788,110.573906,0
2124.2520081949688,2840.0347,2839.3994,110.503525,0
2124.258952592543,2830.6453,2831.542,110.586945,0
2124.2658969901177,2820.7388,2823.527,110.576805,0
2124.272841387692,2834.1294,2831.5618,110.59193,0
2124.2797857848027,2820.4468,2831.3855,110.50401,0
2124.2867301823776,2836.1875,2830.1538,110.50223,0
2124.293674579487,2830.3638,2836.9429,110.51959,0
2124.3006189765956,2818.858,2827.5674,110.449425,0
2124.3075633737053,2829.6592,2838.9292,110.50256,0
2124.3145077708155,2832.9802,2832.885,110.643974,0
2124.321452167924,2817.1165,2828.7214,110.47555,0
2124.3283965645664,2825.9536,2828.6113,110.542625,0
2124.3353409616757,2826.2603,2829.6099,110.61049,0
2124.3422853583197,2832.615,2836.8418,110.65176,0
2124.3492297549637,2853.3357,2853.5334,110.687195,0
2124.356174151608,2820.2566,2834.4163,110.57454,0
2124.3631185482504,2833.2927,2837.1707,110.592834,0
2124.370062944895,2838.2473,2843.8508,110.61533,0
2124.3770073410733,2835.4634,2839.523,110.62796,0
2124.3839517377173,2832.1765,2832.2393,110.59405,0
2124.390896133895,2826.2083,2830.0942,110.67429,0
2124.3978405300713,2823.8967,2832.432,110.6165,0
2124.4047849262497,2847.2744,2838.997,110.65561,0
2124.411729322428,2834.958,2836.638,110.675,0
2124.418673718141,2817.5796,2830.0986,110.68137,0
2124.4256181143182,2832.6091,2832.2673,110.58804,0
2124.43256251003,2825.9033,2831.9912,110.68436,0
2124.4395069057437,2837.3293,2836.4834,110.647736,0
2124.4464513014555,2826.84,2831.6907,110.704575,0
2124.453395697168,2836.4678,2837.1997,110.70853,0
2124.46034009288,2841.3477,2841.062,110.74584,0
2124.4672844881266,2833.2966,2837.0935,110.6567,0
2124.474228883839,2848.3694,2845.1206,110.75795,0
2124.481173279085,2826.28,2823.517,110.67935,0
2124.4881176743315,2843.2444,2838.637,110.67524,0
2124.495062069578,2829.0125,2835.3186,110.70938,0
2124.5020064648243,2840.6086,2838.6729,110.75393,0
2124.5089508600713,2826.0232,2834.913,110.787224,0
2124.5158952548527,2834.0308,2839.3704,110.70352,0
2124.5228396500997,2834.3433,2835.1233,110.67688,0
2124.52978404488,2829.2808,2837.5771,110.70252,0
2124.5367284396616,2835.604,2835.6016,110.73239,0
2124.5436728344434,2822.4883,2827.4824,110.74159,0
2124.550617229223,2833.9773,2839.9753,110.783585,0
2124.5575616240035,2818.1675,2827.818,110.795555,0
2124.5645060183188,2833.2454,2836.3662,110.77776,0
2124.5714504131,2829.6458,2830.2117,110.89299,0
2124.578394807416,2824.6216,2830.169,110.74977,0
2124.5853392017307,2834.7856,2835.5066,110.7982,0
2124.5922835960464,2830.3572,2829.6184,110.84714,0
2124.599227990361,2833.9597,2828.9421,110.79323,0
2124.6061723842113,2837.0352,2842.6277,110.89263,0
2124.6131167785275,2823.0178,2822.4036,110.83831,0
2124.620061172377,2829.063,2833.593,110.911736,0
2124.627005566226,2825.1199,2837.6692,110.877266,0
2124.633949960541,2826.2222,2824.5298,110.90499,0
2124.6408943539245,2833.9849,2834.5557,110.86451,0
2124.6478387477746,2827.991,2831.735,110.90176,0
2124.6547831416237,2832.4468,2831.8567,110.86831,0
2124.661727535008,2831.7844,2826.7764,110.91435,0
2124.668671928858,2839.5864,2835.7874,110.92731,0
2124.6756163222426,2823.6423,2826.3171,110.94891,0
2124.6825607156266,2830.9338,2826.956,110.895706,0
2124.6895051090105,2821.727,2825.4485,110.901955,0
2124.6964495023944,2829.8157,2832.7874,110.92358,0
2124.7033938953136,2837.7566,2829.2263,110.96716,0
2124.710338288697,2816.1543,2831.888,110.94045,0
2124.7172826816145,2831.6426,2831.587,110.93971,0
2124.724227074533,2818.3928,2829.6516,111.00732,0
2124.7311714674506,2829.013,2836.865,110.99753,0
2124.7381158603694,2821.9595,2823.8853,111.05767,0
2124.7450602532886,2833.1392,2836.7002,111.02147,0
2124.752004646207,2836.648,2837.8992,111.035614,0
2124.758949038659,2816.774,2828.7612,110.980606,0
2124.765893431112,2826.254,2830.1072,110.95963,0
2124.772837824031,2828.0022,2823.8445,110.98523,0
2124.7797822164835,2831.1309,2829.2056,111.04848,0
2124.7867266084704,2831.9119,2841.0715,110.988556,0
2124.793671000923,2832.9443,2827.4297,111.00679,0
2124.8006153933748,2820.2615,2827.7913,111.10822,0
2124.8075597853613,2822.6523,2825.6965,111.13409,0
2124.8145041778153,2816.5635,2820.954,111.09299,0
2124.8214485698018,2832.5547,2830.1199,111.09299,0
2124.8283929617883,2826.2837,2825.9385,111.1323,0
2124.8353373537757,2825.0066,2830.6458,111.14101,0
2124.8422817457636,2833.088,2835.4602,111.239914,0
2124.849226137285,2826.0105,2823.3733,111.21034,0
2124.8561705292714,2835.891,2828.2268,111.163284,0
2124.863114920793,2817.786,2826.493,111.19282,0
2124.870059312315,2815.4436,2824.9966,111.2375,0
2124.8770037038366,2821.9695,2827.0586,111.153885,0
2124.883948095357,2820.8674,2823.421,111.221825,0
2124.8908924868774,2821.8833,2829.7551,111.27186,0
2124.8978368779326,2821.549,2827.4216,111.33452,0
2124.9047812694553,2836.5352,2832.839,111.21206,0
2124.9117256605114,2821.8928,2823.8374,111.34494,0
2124.918670052032,2829.7446,2839.946,111.31537,0
2124.9256144430883,2826.7573,2830.0212,111.38279,0
2124.9325588341435,2827.6733,2820.6914,111.28804,0
2124.939503224734,2824.6648,2825.4636,111.40919,0
2124.94644761579,2830.9724,2830.146,111.34582,0
2124.95339200638,2825.257,2831.3137,111.324905,0
2124.9603363974356,2821.5332,2828.6309,111.26728,0
2124.967280788025,2829.974,2834.1125,111.438515,0
2124.9742251786147,2819.0764,2826.1052,111.43952,0
2124.981169569205,2820.797,2822.0032,111.38385,0
2124.9881139597946,2831.272,2837.575,111.45091,0
2124.995058349919,2811.5798,2818.7307,111.4906,0
2125.00200274051,2831.725,2829.1365,111.49154,0
2125.0089471306346,2829.601,2828.8503,111.56984,0
2125.015891521224,2826.4282,2826.1538,111.58979,0
2125.0228359113485,2821.1584,2824.7688,111.557526,0
2125.029780301473,2818.2996,2823.6821,111.51473,0
2125.0367246915976,2831.2083,2826.941,111.541504,0
2125.0436690812567,2820.045,2825.356,111.56645,0
2125.050613471381,2837.2031,2833.3052,111.645676,0
2125.0575578610396,2824.3782,2819.3657,111.59007,0
2125.0645022506988,2821.4568,2819.586,111.661354,0
2125.0714466408217,2843.3533,2829.3481,111.678894,0
2125.078391030481,2815.393,2822.128,111.69902,0
2125.0853354196734,2833.5264,2837.4268,111.74002,0
2125.092279809332,2834.768,2830.9094,111.76589,0
2125.0992241989907,2831.4968,2827.715,111.65063,0
2125.106168588184,2824.16,2817.494,111.79139,0
2125.1131129778432,2825.7542,2825.4473,111.83903,0
2125.1200573670358,2825.4998,2827.114,111.78235,0
2125.127001756229,2813.7686,2822.6055,111.76284,0
2125.1339461454218,2820.4841,2828.6028,111.82382,0
2125.14089053415,2823.982,2823.8894,111.77176,0
2125.1478349233435,2823.846,2821.0076,111.88084,0
2125.1547793125364,2830.6062,2832.1921,111.84963,0
2125.1617237012633,2825.1218,2823.2346,111.89785,0
2125.168668089991,2828.689,2821.5442,112.02958,0
2125.175612478718,2828.3892,2826.3396,111.94786,0
2125.182556867446,2819.3992,2826.0068,111.99137,0
2125.1895012561727,2808.827,2818.9219,111.99292,0
2125.1964456448995,2829.7544,2827.6807,112.04607,0
2125.2033900331617,2824.4353,2818.4207,112.0901,0
2125.2103344218904,2825.8298,2822.1992,112.055534,0
2125.2172788101516,2827.9404,2824.1858,112.03132,0
2125.224223198413,2819.4795,2821.843,112.180855,0
2125.2311675866745,2816.671,2822.7512,112.10644,0
2125.238111974936,2832.5647,2822.1743,112.09375,0
2125.245056363199,2825.6829,2827.875,112.15387,0
2125.2520007509947,2816.0554,2823.1553,112.21878,0
2125.2589451392564,2805.7078,2814.351,112.12453,0
2125.2658895270515,2819.4927,2816.9463,112.15756,0
2125.272833914847,2813.4548,2813.443,112.23364,0
2125.279778302644,2822.1943,2821.76,112.303955,0
2125.28672269044,2819.2402,2820.3875,112.2991,0
2125.2936670782356,2823.7214,2824.305,112.23144,0
2125.3006114660316,2829.1433,2830.9744,112.35787,1
2125.307555853363,2823.6584,2820.0933,112.26665,0
2125.3145002406936,2825.3691,2824.0288,112.364944,1
2125.321444628489,2818.3428,2817.7178,112.40962,1
2125.3283890158195,2824.9006,2822.399,112.45818,1
2125.335333403151,2812.7336,2817.029,112.517944,1
2125.3422777904816,2836.9395,2827.6218,112.554565,1
2125.349222177346,2810.6924,2816.0095,112.54831,1
2125.3561665646757,2829.5186,2829.2666,112.51494,1
2125.363110951541,2816.4385,2818.919,112.51799,1
2125.3700553388708,2815.8057,2815.465,112.60732,1
2125.3769997257355,2823.945,2820.1003,112.66481,1
2125.3839441126,2819.787,2820.182,112.75188,1
2125.3908884994653,2814.3928,2819.299,112.67178,1
2125.3978328863295,2827.4458,2826.1165,112.70996,1
2125.404777272728,2822.9646,2818.4827,112.73446,1
2125.411721659594,2830.343,2836.195,112.739006,1
2125.4186660459927,2830.2012,2817.6304,112.65279,1
2125.4256104328574,2824.8435,2818.3406,112.77378,1
2125.4325548192564,2825.8184,2821.9792,112.874344,1
2125.439499205657,2813.6455,2824.0754,112.947845,1
2125.4464435920554,2821.4536,2818.2935,112.89522,1
2125.4533879784544,2819.7446,2822.5784,112.9285,1
2125.460332364388,2832.007,2825.1086,112.97625,1
2125.4672767507873,2810.9841,2814.772,112.985245,1
2125.47422113672,2828.5085,2829.9644,112.98857,1
2125.481165522654,2817.4856,2821.6501,113.10579,1
2125.4881099085865,2820.2405,2822.748,113.062096,1
2125.49505429452,2832.277,2830.0188,113.12227,1
2125.5019986804537,2842.5813,2824.7756,113.15436,1
2125.5089430663875,2818.3848,2811.7183,113.16098,1
2125.5158874523213,2823.7175,2824.5986,113.188385,1
2125.5228318377885,2831.6626,2823.1113,113.283485,1
2125.529776223256,2827.3198,2824.8481,113.30258,1
2125.5367206091896,2823.2224,2821.8772,113.34109,1
2125.543664994658,2822.039,2822.8374,113.36922,1
2125.5506093801255,2823.4346,2820.6902,113.46026,1
2125.557553765593,2819.321,2813.7117,113.41908,1
2125.5644981505948,2819.4863,2820.2769,113.54289,1
2125.571442536064,2825.1729,2819.4443,113.59314,1
2125.5783869210663,2834.9277,2823.7273,113.529625,1
2125.5853313065336,2829.593,2823.8862,113.672165,1
2125.592275691536,2821.0586,2809.6367,113.59593,1
2125.5992200765368,2827.0647,2823.264,113.673935,1
2125.6061644615384,2815.3108,2819.554,113.77715,1
2125.6131088465418,2836.7144,2829.555,113.79452,1
2125.6200532310777,2824.9675,2825.8906,113.857414,1
2125.6269976160793,2820.663,2824.2815,113.94483,1
2125.633942000616,2838.373,2820.4775,113.94725,1
2125.6408863856186,2825.955,2825.4016,114.03672,1
2125.6478307701555,2817.0098,2816.7612,114.12004,1
2125.6547751546914,2813.8003,2815.7334,114.14537,1
2125.661719539228,2828.9836,2822.4768,114.27066,1
2125.668663923764,2823.564,2819.1375,114.179,1
2125.6756083078362,2817.6997,2820.5144,114.28264,1
2125.682552692372,2825.8518,2813.737,114.37962,1
2125.6894970764433,2811.5903,2822.0356,114.4654,1
2125.6964414609793,2822.0325,2822.3784,114.48857,1
2125.7033858450504,2825.9863,2816.0898,114.5283,1
2125.7103302291216,2834.8076,2827.3503,114.599434,1
2125.717274613193,2830.9504,2826.332,114.5924,1
2125.7242189972626,2834.336,2823.322,114.74352,1
2125.7311633813324,2833.7278,2824.9177,114.79915,1
2125.738107764938,2821.3467,2816.8865,114.846,1
2125.745052149009,2813.925,2809.5112,114.82842,1
2125.7519965326137,2826.2144,2824.056,114.822685,1
2125.758940916219,2827.1592,2825.344,114.98851,1
