TIME,PSF_FLUX,APER_FLUX,BKG_FLUX,QUALITY,APER_FLUX_FLAT,APER_FLUX_FLAT_ERR,APER_FLUX_TREND
2115.8978330505643,2946.9775,1.0192665567437589,109.05779,0,1.0060310556861598,0.0023476376393632425,1.0131561555508561
2115.9047775906315,2921.4004,1.0141329705756905,109.095345,0,1.0010037374065501,0.0023476376393632425,1.0131160680809808
2115.911722130233,2943.1892,1.016103730770445,109.06202,0,1.0029981888943809,0.0023476376393632425,1.01306636644131
2115.9186666698342,2937.0728,1.0176338709676847,109.04799,0,1.0044828817999483,0.0023476376393632425,1.0130922979435657
2115.9256112085045,2939.703,1.017121639147494,109.08111,0,1.0040299496164926,0.0023476376393632425,1.0130391424439102
2115.932555747174,2924.5994,1.0161081954362823,109.07291,0,1.0029563096382752,0.0023476376393632425,1.0131131193568645
2115.953389360856,2936.061,1.0128097286627684,109.12226,0,0.9997359505794647,0.0023476376393632425,1.0130772311186027
2115.9603338981287,2926.7136,1.013802408134451,109.08229,0,1.000747952897265,0.0023476376393632425,1.013044698417211
2115.974222971277,2919.0908,1.0083859534951194,109.15906,0,0.9954329252297203,0.0023476376393632425,1.0130124571300572
2115.981167507619,2925.965,1.015936128632267,109.10728,0,1.0029176482245825,0.0023476376393632425,1.0129806075610799
2115.98811204303,2920.821,1.0139868413541586,109.09304,0,1.001031391980366,0.0023476376393632425,1.0129421009946178
2115.99505657844,2928.7297,1.0139546674130453,109.14624,0,1.0009736410677066,0.0023476376393632425,1.0129683997787318
2116.002001113384,2936.6797,1.0172245036310312,109.13063,0,1.0041431742624125,0.0023476376393632425,1.013027354767638
2116.0089456483292,2924.314,1.0142820762411142,109.05664,0,1.001265264523432,0.0023476376393632425,1.0130003628198148
2116.015890182809,2925.828,1.0147034910887571,109.05588,0,1.0017131068249319,0.0023476376393632425,1.012968168406022
2116.022834716822,2921.1782,1.0119716471041662,109.01165,0,0.9990495480054543,0.0023476376393632425,1.012934392617974
2116.0297792503698,2917.4783,1.0131502125836465,109.07956,0,1.0002293987038013,0.0023476376393632425,1.012917850541675
2116.0367237839173,2925.3499,1.0131977293843435,109.06049,0,1.0002194049386566,0.0023476376393632425,1.0129754775618285
2116.0436683165335,2913.8157,1.0120971538215926,109.07883,0,0.9990812211668704,0.0023476376393632425,1.0130279024157018
2116.05061284915,2915.38,1.010337756576993,109.082504,0,0.9973740940109387,0.0023476376393632425,1.0129977935499819
2116.0575573817664,2915.462,1.0124549648979821,109.047455,0,0.9994734847443832,0.0023476376393632425,1.01298831870154
2116.0645019139165,2918.1345,1.0131549252864747,109.07491,0,1.0001100833504937,0.0023476376393632425,1.0130434060741385
2116.0714464451357,2919.0762,1.0115295743185617,109.03515,0,0.998560920122257,0.0023476376393632425,1.0129873440217518
2116.0783909768215,2914.1472,1.0139104459609425,109.04048,0,1.0009572557527118,0.0023476376393632425,1.0129408025505444
2116.0853355075756,2915.4792,1.0128397411386747,109.13949,0,0.999917282561247,0.0023476376393632425,1.0129235275785287
2116.0922800383287,2912.8718,1.0101757175541837,109.15264,0,0.9972709820676161,0.0023476376393632425,1.012940049112642
2116.099224568617,2917.4233,1.0108702919965868,109.09526,0,0.9979905211987685,0.0023476376393632425,1.0129057045375014
2116.1061690989045,2921.4875,1.014522601254635,109.05896,0,1.0015818549780326,0.0023476376393632425,1.0129203082227225
2116.113113628261,2922.5173,1.0120190221694398,109.144684,0,0.9990673476873414,0.0023476376393632425,1.0129637651676628
2116.120058157619,2905.6968,1.0110695365680404,109.11545,0,0.9981560247121852,0.0023476376393632425,1.0129373680428155
2116.127002686975,2919.526,1.0151077205163124,109.15132,0,1.0021774726293908,0.0023476376393632425,1.0129021538001615
2116.1339472158666,2895.598,1.0112246305551027,109.07006,0,0.9983003347177503,0.0023476376393632425,1.0129463002143604
2116.1408917442923,2904.702,1.0115380784439663,109.15428,0,0.9986483587811628,0.0023476376393632425,1.0129071655197384
2116.147836272252,2926.9744,1.017449508615689,109.090065,0,1.0045244586009272,0.0023476376393632425,1.0128668345544949
2116.1547808002115,2916.4482,1.0131742013040579,109.04712,0,1.0003170532183487,0.0023476376393632425,1.012853072977556
2116.16172532724,2917.8628,1.0136536922414419,109.08875,0,1.0008237212157112,0.0023476376393632425,1.0128194114045839
2116.1686698547337,2917.9646,1.0103026416258443,109.09154,0,0.9975036206330655,0.0023476376393632425,1.0128310521666637
2116.1756143812972,2913.8096,1.012076318714352,109.08695,0,0.9992113703642514,0.0023476376393632425,1.0128751020371303
2116.1825589078608,2909.1943,1.014609485069183,109.02247,0,1.0017030257398745,0.0023476376393632425,1.0128845166657807
2116.189503434423,2922.4895,1.0142234332096798,109.03551,0,1.0012875007502489,0.0023476376393632425,1.0129192988524658
2116.196447960054,2910.637,1.0120752556986763,109.01378,0,0.9991450463158508,0.0023476376393632425,1.0129412735723438
2116.2033924861507,2905.2957,1.0127932164859417,109.028984,0,0.9998425110420097,0.0023476376393632425,1.0129527453583016
2116.2103370113173,2905.1013,1.0108352479131495,109.04924,0,0.9978865720505223,0.0023476376393632425,1.0129760999148625
2116.217281536483,2917.0034,1.0167672297212662,109.09078,0,1.003751561814465,0.0023476376393632425,1.012967021324752
2116.224226061184,2915.9744,1.0113474442994845,109.07131,0,0.9984366910909072,0.0023476376393632425,1.0129309683065342
2116.231170585417,2899.2234,1.0098765849430844,109.037285,0,0.9969520162680569,0.0023476376393632425,1.0129640829890778
2116.2381151096506,2918.9465,1.01416082158639,109.04301,0,1.0012134726189956,0.0023476376393632425,1.0129316567560027
2116.24505963342,2920.5776,1.0139000992750338,109.131004,0,1.0009431317139261,0.0023476376393632425,1.0129447589484142
2116.2520041571897,2905.1567,1.0141953341619894,109.046486,0,1.0012684117110628,0.0023476376393632425,1.0129105465624704
2116.2589486804927,2909.4263,1.0099874929119,109.03139,0,0.9971395279101114,0.0023476376393632425,1.0128848216745718
2116.26589320333,2902.123,1.011449741841328,109.00224,0,0.9986212927475113,0.0023476376393632425,1.0128461601880345
2116.272837726167,2907.6318,1.011983907218291,109.07166,0,0.99917708609777,0.0023476376393632425,1.0128173687114237
2116.279782248539,2905.3376,1.014345857181647,109.09699,0,1.0015147169235898,0.0023476376393632425,1.012811734107584
2116.286726770446,2904.6643,1.0095172856447492,109.1306,0,0.9967474363729731,0.0023476376393632425,1.0128115195542853
2116.293671292352,2910.3438,1.0154038412496642,109.036285,0,1.0025994527434505,0.0023476376393632425,1.0127711904002905
2116.3006158137923,2909.5376,1.0132380176784466,108.953606,0,1.0004802953620084,0.0023476376393632425,1.0127515977831647
2116.3075603352327,2914.6692,1.0137208039644248,109.12194,0,1.0009901256332583,0.0023476376393632425,1.0127180858283817
2116.3145048562073,2916.9192,1.0115320546884714,109.06649,0,0.9988226152351577,0.0023476376393632425,1.012724420992732
2116.3214493771825,2901.9553,1.0114046699766848,108.99545,0,0.9986877610870155,0.0023476376393632425,1.0127336184392883
2116.3283938972263,2918.6685,1.0130098236467624,109.04085,0,1.0002954898591818,0.0023476376393632425,1.0127105779406949
2116.3353384177353,2896.559,1.0077977869218384,109.07144,0,0.9951335635704585,0.0023476376393632425,1.012726154372627
2116.3422829373135,2896.148,1.0114781952275769,108.98564,0,0.9987725487420677,0.0023476376393632425,1.0127212612135883
2116.3492274573573,2903.6965,1.010981270833114,109.0753,0,0.9983129359756545,0.0023476376393632425,1.0126897432668032
2116.3561719764693,2916.9229,1.0143469910650342,109.08884,0,1.0016682387737756,0.0023476376393632425,1.012657636331546
2116.363116495581,2923.4768,1.0153805257725137,109.03154,0,1.0027388090315439,0.0023476376393632425,1.0126071880604475
2116.370061014228,2895.8804,1.012233396997342,109.09448,0,0.9996822997619044,0.0023476376393632425,1.0125550859892458
2116.377005532874,2890.1772,1.007753990676006,109.15224,0,0.9952568216705767,0.0023476376393632425,1.0125567278046408
2116.383950051056,2902.336,1.0116329348760809,109.108284,0,0.9990986781102547,0.0023476376393632425,1.012545564357601
2116.390894569236,2907.117,1.0125390494379178,109.08244,0,0.9999644930005096,0.0023476376393632425,1.0125750029380312
2116.3978390869515,2908.664,1.015558616332024,109.13955,0,1.0029363144237236,0.0023476376393632425,1.0125853473712867
2116.404783604666,2901.2659,1.01568702862563,109.11306,0,1.0030427879375758,0.0023476376393632425,1.0126058836573193
2116.411728121915,2908.2505,1.0117705245383526,109.03133,0,0.9991828857184906,0.0023476376393632425,1.0125979327706465
2116.4186726387006,2902.1873,1.0128452333863318,109.15398,0,1.000198375356792,0.0023476376393632425,1.0126443497021562
2116.425617155484,2907.3547,1.0157970507480494,109.016205,0,1.0030854970598202,0.0023476376393632425,1.0126724528721514
2116.4325616718015,2885.8267,1.009853552936781,108.958405,0,0.9972159401630489,0.0023476376393632425,1.0126728948713613
2116.43950618812,2894.5803,1.0110274057134327,109.12745,0,0.9983386394834908,0.0023476376393632425,1.0127098819259432
2116.446450703973,2904.8523,1.0122030301828773,109.03677,0,0.99954437105234,0.0023476376393632425,1.0126644294111826
2116.4533952198262,2896.105,1.0137300876346578,109.18596,0,1.0010432425659763,0.0023476376393632425,1.01267362340528
2116.4603397352125,2899.1223,1.011157235361273,109.14126,0,0.9984784069416577,0.0023476376393632425,1.01269814983626
2116.467284250599,2908.1057,1.0136394123975336,109.07539,0,1.0009027929030496,0.0023476376393632425,1.0127251313362233
2116.47422876552,2912.1724,1.014832470324057,109.10202,0,1.0021159216038529,0.0023476376393632425,1.0126896983133964
2116.481173279976,2890.2805,1.0120476881588238,108.98528,0,0.9993881524468546,0.0023476376393632425,1.0126672861600112
2116.4881177944326,2898.6785,1.0108923672887824,109.07222,0,0.9982293658944627,0.0023476376393632425,1.0126854627072337
2116.495062308888,2892.4321,1.0160212761878784,109.028656,0,1.0033304055354988,0.0023476376393632425,1.012648745201344
2116.502006822878,2893.073,1.0087434102329502,109.026855,0,0.9961379707536872,0.0023476376393632425,1.0126543107976556
2116.508951336403,2889.3467,1.008985777806975,109.11557,0,0.9963817634551839,0.0023476376393632425,1.0126497842634974
2116.515895849927,2890.0266,1.012311953855765,108.99061,0,0.9997146427520167,0.0023476376393632425,1.012600906863853
2116.5228403629853,2888.4158,1.010787589377029,109.155014,0,0.9982267644777351,0.0023476376393632425,1.0125831377661625
2116.529784876044,2905.5796,1.0135182994782328,109.07763,0,1.0009111703810158,0.0023476376393632425,1.0125956523119009
2116.5367293891013,2903.7625,1.015848961346872,109.060295,0,1.003212808763788,0.0023476376393632425,1.012595685055751
2116.5436739012293,2904.5217,1.0134495577978808,109.154945,0,1.0008420089519807,0.0023476376393632425,1.0125969421078778
2116.550618413823,2899.7314,1.0147655003364975,109.17247,0,1.0021607156853827,0.0023476376393632425,1.0125776080161897
2116.55756292595,2895.39,1.0139872665604288,109.10245,0,1.0013993514418589,0.0023476376393632425,1.0125703248164135
2116.5645074376107,2897.6345,1.013500830587298,109.03642,0,1.0009422214467731,0.0023476376393632425,1.0125467872884535
2116.571451949272,2898.2327,1.0143407547064045,109.093925,0,1.00178397080362,0.0023476376393632425,1.0125344228583648
2116.578396460469,2895.367,1.01248462303533,109.061554,0,0.9998999969446226,0.0023476376393632425,1.0125858847176337
2116.5853409716647,2884.5635,1.0105944039949262,109.12306,0,0.9980510086796122,0.0023476376393632425,1.0125678900238861
2116.592285482395,2900.0054,1.014997485790758,109.079445,0,1.0024046942065656,0.0023476376393632425,1.0125625824150395
2116.599229993126,2881.3274,1.010806263019063,109.01358,0,0.9982098290452776,0.0023476376393632425,1.0126190241843573
2116.60617450339,2896.223,1.0136486960677669,109.10305,0,1.001028791422762,0.0023476376393632425,1.0126069347386784
2116.613119013655,2888.0713,1.0104991577903972,109.06276,0,0.9979230663596433,0.0023476376393632425,1.0126022654999154
2116.62006352392,2898.301,1.0114634901773984,109.09263,0,0.9989322936099659,0.0023476376393632425,1.012544590506877
2116.627008033719,2890.1665,1.0104946576907041,109.12661,0,0.9979718290172438,0.0023476376393632425,1.0125482787282605
2116.6339525430512,2897.774,1.0123047607830271,109.06074,0,0.999730283610605,0.0023476376393632425,1.012577869630005
2116.6408970523853,2906.4963,1.0148863652188074,109.12733,0,1.002280640110792,0.0023476376393632425,1.0125770414029167
2116.647841561253,2895.5208,1.0145435780972991,109.23815,0,1.0019722430155649,0.0023476376393632425,1.0125465901569282
2116.6547860701203,2878.703,1.0120609049870566,109.10996,0,0.999488099980267,0.0023476376393632425,1.0125792443222064
2116.661730578988,2898.1436,1.0135255634186826,109.16745,0,1.0009854030233543,0.0023476376393632425,1.0125278154481097
2116.66867508739,2883.8413,1.009951917320625,109.180115,0,0.9974993256857368,0.0023476376393632425,1.0124838095768411
2116.6756195957923,2886.5332,1.013060316891351,109.137215,0,1.0006160479495214,0.0023476376393632425,1.0124366073953448
2116.6825641037294,2886.7622,1.0133925447238155,109.12333,0,1.0009606781269682,0.0023476376393632425,1.012419935036919
2116.689508611199,2898.584,1.0124780677719973,109.308716,0,1.0000724882800178,0.0023476376393632425,1.0124046802980406
2116.696453119135,2907.443,1.0135389219823385,109.1747,0,1.0011128055960685,0.0023476376393632425,1.0124123039050243
2116.7033976261405,2882.8042,1.010009001262402,109.17729,0,0.9976349792408886,0.0023476376393632425,1.0124033562164478
2116.7172866401515,2885.366,1.0118414276839118,109.13075,0,0.9994488632695124,0.0023476376393632425,1.0123993981781714
2116.7242311471564,2881.9424,1.0097041638005106,109.19482,0,0.9973448564718612,0.0023476376393632425,1.0123922104259613
2116.7311756536956,2897.1658,1.010294846177557,109.13975,0,0.9979421508216345,0.0023476376393632425,1.0123781677582735
2116.738120159768,2887.9458,1.014451379204373,109.14392,0,1.0020694471345393,0.0023476376393632425,1.0123563612334858
2116.7450646658426,2896.5952,1.0136458259254428,109.14014,0,1.0012803915522939,0.0023476376393632425,1.0123496220214387
2116.752009171917,2907.1094,1.014029928922874,109.250725,0,1.001644288076912,0.0023476376393632425,1.0123653087162725
2116.7589536775245,2897.489,1.013943328579173,109.10665,0,1.0015902863381003,0.0023476376393632425,1.0123334285581347
2116.765898182666,2900.7522,1.0151998131076707,109.19506,0,1.0028734251381088,0.0023476376393632425,1.0122910704986168
2116.7728426882745,2889.6345,1.011531912953048,109.19435,0,0.9993042959093117,0.0023476376393632425,1.012236129769271
2116.779787193417,2895.7488,1.0138419877514373,109.22762,0,1.0016045912101756,0.0023476376393632425,1.0122177919796433
2116.7867316980937,2899.9905,1.0147062194956578,109.19572,0,1.0024911783479464,0.0023476376393632425,1.012184686919481
2116.793676202771,2884.247,1.013185611005642,109.18329,0,1.001042545718226,0.0023476376393632425,1.0121304187712659
2116.800620706982,2893.9563,1.0137662656014823,109.19052,0,1.0015758402154968,0.0023476376393632425,1.012171245447936
2116.8075652111925,2888.2922,1.011094694605695,109.20822,0,0.9989215521002627,0.0023476376393632425,1.0121862847786574
2116.814509715404,2888.9177,1.013497039164722,109.08757,0,1.0013228331937543,0.0023476376393632425,1.0121581228025507
2116.82145421915,2890.1084,1.0122354167271257,109.08111,0,1.0001071779518327,0.0023476376393632425,1.0121269390348053
