TIME,RAW_FLUX,RAW_FLUX_ERR,FLUX,FLUX_ERR,FLUX_TREND
1382.4329031412751,0.9754932772195457,0.011133270286432878,0.9978357780560134,0.001783085813609226,0.9776090401568929
1382.4745703135775,0.9774141370746848,0.011133270286432878,0.9998006328969945,0.001783085813609226,0.9776090401568929
1382.4954038964688,0.9800102031474998,0.011133270286432878,1.0024561587423757,0.001783085813609226,0.9776090401568929
1382.516237477497,0.976987385039288,0.011133270286432878,0.999364106619242,0.001783085813609226,0.9776090401568929
1383.703748369104,0.9719776734441697,0.011133270286432878,0.997680330995209,0.001783085813609226,0.9742375821668247
1383.7245818453598,0.9681437762879218,0.011133270286432878,0.9935458143586452,0.001783085813609226,0.9744329474256596
1383.745415320218,0.9702129123023334,0.011133270286432878,0.995573379818027,0.001783085813609226,0.9745267721799382
1383.76624879368,0.9721871558032181,0.011133270286432878,0.9976743101083687,0.001783085813609226,0.974453432300585
1383.7870822657435,0.9754337271460737,0.011133270286432878,1.0008532022928303,0.001783085813609226,0.9746021943192831
1383.8079157364095,0.9763710593972166,0.011133270286432878,1.0020197573969585,0.001783085813609226,0.9744030017268602
1383.828749206145,0.9727885410718267,0.011133270286432878,0.9982239690446183,0.001783085813609226,0.9745193175464065
1383.8495826744838,0.9747966470701117,0.011133270286432878,1.0002281216270978,0.001783085813609226,0.9745743255892304
1383.870416140961,0.9750807608230145,0.011133270286432878,1.0004337771214342,0.001783085813609226,0.974657976491589
1383.891249606972,0.9744500938318881,0.011133270286432878,0.9997326416807502,0.001783085813609226,0.974710690843947
1383.9120830711197,0.9743626715050925,0.011133270286432878,0.9996270415524537,0.001783085813609226,0.974726203876873
1383.932916534336,0.9756863040257472,0.011133270286432878,1.0009849947042107,0.001783085813609226,0.974726203876873
1383.95374999569,0.9767028836823567,0.011133270286432878,1.0020279333802884,0.001783085813609226,0.974726203876873
1383.974583456578,0.973606596992376,0.011133270286432878,0.9988513626903186,0.001783085813609226,0.974726203876873
1383.995416915603,0.9759849000746244,0.011133270286432878,1.0014461682527254,0.001783085813609226,0.9745754999267464
1384.016250373698,0.9749325199004718,0.011133270286432878,1.000292870131485,0.001783085813609226,0.9746470748834991
1384.0370838308604,0.9733573676020397,0.011133270286432878,0.998631133832648,0.001783085813609226,0.9746915899431153
1384.057917286161,0.972712147841479,0.011133270286432878,0.9978611155547357,0.001783085813609226,0.974797126252108
1384.0787507405298,0.9756853173973108,0.011133270286432878,1.0007473167515188,0.001783085813609226,0.9749567159115043
1384.099584193968,0.9752480295796844,0.011133270286432878,1.0002021259059646,0.001783085813609226,0.9750509465237567
1384.1204176460092,0.9739103376038136,0.011133270286432878,0.9986654319641536,0.001783085813609226,0.9752118241324803
1384.1412510966534,0.9755864078965795,0.011133270286432878,1.0004144404991964,0.001783085813609226,0.9751822528768896
1384.1620845463651,0.9717188949000402,0.011133270286432878,0.9964110869177567,0.001783085813609226,0.9752188706630132
1384.1829179951455,0.9749657833734645,0.011133270286432878,0.9997281036654785,0.001783085813609226,0.9752309450927472
1384.2037514425292,0.9769422820250605,0.011133270286432878,1.0017236764700936,0.001783085813609226,0.9752612471611346
1384.2245848885168,0.9747546096513827,0.011133270286432878,0.999463121663249,0.001783085813609226,0.9752782153975348
1384.245418333573,0.9745338867755073,0.011133270286432878,0.9991925880987169,0.001783085813609226,0.9753213728595299
1384.2662517776976,0.9760085439203638,0.011133270286432878,1.000583304213219,0.001783085813609226,0.9754395659118269
1384.3495855420888,0.9721794741961075,0.011133270286432878,0.9963538996442,0.001783085813609226,0.9757371096186553
1384.3704189806258,0.9758825373743661,0.011133270286432878,1.0001344272769348,0.001783085813609226,0.975751369774762
1384.3912524182306,0.9760295802480933,0.011133270286432878,1.000208837788708,0.001783085813609226,0.9758257909477476
1384.4120858544384,0.9765490753564954,0.011133270286432878,1.0005508017540607,0.001783085813609226,0.9760114865177381
1384.43291928925,0.9754030007176313,0.011133270286432878,0.9992398825262677,0.001783085813609226,0.9761449855780654
1384.4537527235957,0.9762174977284642,0.011133270286432878,1.000009115916833,0.001783085813609226,0.976208598692067
1384.474586156544,0.9778816932432655,0.011133270286432878,1.001624665216402,0.001783085813609226,0.976295539838761
1384.4954195885612,0.9736558931774574,0.011133270286432878,0.9971161505988356,0.001783085813609226,0.9764718910557323
1384.5162530191817,0.9764343798007843,0.011133270286432878,0.9999565959463614,0.001783085813609226,0.9764767628505758
1384.53708644887,0.9768247675309604,0.011133270286432878,1.0003631603893173,0.001783085813609226,0.9764701522503125
1384.557919877628,0.974409324935434,0.011133270286432878,0.997792376106769,0.001783085813609226,0.9765652136343514
1384.578753305455,0.9754848908778379,0.011133270286432878,0.9988861760533836,0.001783085813609226,0.9765726208485489
1384.59958673235,0.9775313696749461,0.011133270286432878,1.0008734397423211,0.001783085813609226,0.9766783000322354
1384.620420157848,0.9776968413583929,0.011133270286432878,1.0009415518009113,0.001783085813609226,0.9767771550689488
1384.6412535828804,0.9760854657016595,0.011133270286432878,0.9991855571495886,0.001783085813609226,0.9768810795125707
1384.6620870065149,0.9785003445095078,0.011133270286432878,1.0016659339638516,0.001783085813609226,0.9768729387025556
1384.6829204287542,0.9771382687165705,0.011133270286432878,1.0002949040180968,0.001783085813609226,0.9768501916699684
1384.7037538505274,0.9756222788875821,0.011133270286432878,0.9987744118231812,0.001783085813609226,0.9768194572652931
1384.7245872713688,0.9776399692763905,0.011133270286432878,1.0007534542943768,0.001783085813609226,0.9769039168250653
1384.7454206908142,0.9764987220695179,0.011133270286432878,0.9995577773830135,0.001783085813609226,0.9769307429392751
1384.7662541093264,0.9778878244342619,0.011133270286432878,1.0009274962850103,0.001783085813609226,0.9769816775578039
1384.7870875269082,0.978275357989319,0.011133270286432878,1.0013649517253473,0.001783085813609226,0.9769418794853513
1384.8079209435589,0.9769758273918921,0.011133270286432878,0.9999203362985766,0.001783085813609226,0.9770536631031843
1384.828754359277,0.9779806379807269,0.011133270286432878,1.0009063874718271,0.001783085813609226,0.9770950113036964
1384.8495877740652,0.9769947142790998,0.011133270286432878,0.9999781713641686,0.001783085813609226,0.9770160412064648
1384.8704211879217,0.9756980026200623,0.011133270286432878,0.9986288340952612,0.001783085813609226,0.9770376833791569
1384.891254600846,0.9761736279997821,0.011133270286432878,0.9991231730347709,0.001783085813609226,0.9770303145254042
1384.912088012375,0.9776066705666678,0.011133270286432878,1.000580024917836,0.001783085813609226,0.9770399630423817
1384.932921423438,0.9770998959177474,0.011133270286432878,1.000070530108416,0.001783085813609226,0.9770309858163919
1384.953754833104,0.9778740468728847,0.011133270286432878,1.0008491240271191,0.001783085813609226,0.9770444149845587
1384.974588242304,0.9771853449876704,0.011133270286432878,1.000186415341997,0.001783085813609226,0.977003216598916
1384.9954216501064,0.9784021749801036,0.011133270286432878,1.0014907152265775,0.001783085813609226,0.9769458269603125
1385.016255056978,0.9720487106915779,0.011133270286432878,0.9949905754056553,0.001783085813609226,0.9769426311352507
1385.037088463384,0.9710147593271448,0.011133270286432878,0.993982457691738,0.001783085813609226,0.9768932558247259
1385.0579218683934,0.9684698922228239,0.011133270286432878,0.9914349517614477,0.001783085813609226,0.9768365443463309
1385.078755272471,0.978062387194014,0.011133270286432878,1.0012150330790475,0.001783085813609226,0.9768754512066885
1385.0995886760838,0.97615851144267,0.011133270286432878,0.999359210281262,0.001783085813609226,0.9767844248595434
1385.1204220782984,0.9773277013763255,0.011133270286432878,1.0005654780560984,0.001783085813609226,0.9767753563465739
1385.141255479582,0.9753437325379981,0.011133270286432878,0.9986376014587286,0.001783085813609226,0.9766743522508018
1385.1620888804,0.9797337710017078,0.011133270286432878,1.0032004328799968,0.001783085813609226,0.9766082020011487
1385.2037556787768,0.9762935033547834,0.011133270286432878,0.9998156565490157,0.001783085813609226,0.9764735098513841
1385.224589076336,0.9768111309165025,0.011133270286432878,1.0003542271087886,0.001783085813609226,0.9764652404575426
1385.245422473428,0.9762528754052489,0.011133270286432878,0.9997575545844328,0.001783085813609226,0.9764896208371697
1385.266255869124,0.9770252292871631,0.011133270286432878,1.000486247858421,0.001783085813609226,0.9765503837544223
1385.287089264354,0.9753053597391749,0.011133270286432878,0.9987923496617334,0.001783085813609226,0.9764846117108196
1385.3079226586528,0.9760515679675292,0.011133270286432878,0.9996281207748593,0.001783085813609226,0.976414676300768
1385.3287560520212,0.9766094711114841,0.011133270286432878,1.0002701542958228,0.001783085813609226,0.9763457071244963
1385.3495894444563,0.976630436965754,0.011133270286432878,1.0003329507208896,0.001783085813609226,0.9763053753872105
1385.370422835961,0.9761574895775039,0.011133270286432878,0.9999103421602176,0.001783085813609226,0.97624501759688
1385.391256226535,0.9769903096878667,0.011133270286432878,1.0007996241081187,0.001783085813609226,0.9762097088700745
1385.4120896161771,0.9763491773879703,0.011133270286432878,1.0000993225052122,0.001783085813609226,0.9762522135723994
1385.432923005354,0.9767452382316547,0.011133270286432878,1.0004756675247695,0.001783085813609226,0.9762808531347642
1385.453756393134,0.975299616152207,0.011133270286432878,0.9990274513189746,0.001783085813609226,0.9762490658935941
1385.474589780447,0.9763278944031318,0.011133270286432878,1.0000534335903208,0.001783085813609226,0.9762757284858157
1385.4954231663642,0.9754783720828127,0.011133270286432878,0.999224042279288,0.001783085813609226,0.9762358898587848
