TIME,PSF_FLUX,APER_FLUX,BKG_FLUX,QUALITY
1383.120410423482,1543.3853,838.30164,108.63352,128
1383.141243943975,1690.0145,1047.3292,108.64203,128
1383.1620774626049,1862.5365,1054.5,108.65934,128
1383.1829109793725,1767.5088,1113.1907,108.591866,128
1383.203744494277,1854.6738,1306.7019,108.590576,128
1383.22457800732,1682.591,696.11475,108.75245,132
1383.245411518965,1692.966,659.74243,108.6494,128
1383.2662450287476,1858.8661,1451.2124,108.57804,128
1383.2870785371335,2038.2323,1298.921,108.607635,128
1383.3079120431905,1606.0923,998.1559,108.59841,128
1383.3287455483164,2067.7444,1269.6926,108.60197,128
1383.3495790511151,2092.8486,1061.8396,108.67148,128
1383.370412552981,1906.3556,951.42395,108.6016,128
1383.3912460529841,1774.1107,1445.718,108.594505,128
1383.412079551126,1721.9136,1012.26544,108.61663,128
1383.4329130478695,1870.1952,1113.8564,108.63848,128
1383.453746543217,1571.0635,768.50464,108.62524,128
1383.4745800367018,2146.3503,1379.2745,108.649635,128
1383.495413528789,1621.567,663.5236,108.63459,128
1383.5162470194791,1805.9648,1018.43176,108.65144,128
1383.5370805087732,1886.3738,1289.9294,108.643715,128
1383.557913996204,1900.2239,1254.8191,108.64184,128
1383.5787474822368,1651.8918,890.77,108.67875,128
1383.599580966875,1576.618,1150.854,108.62943,128
1383.6204144501148,2068.33,1563.9198,108.64789,128
1383.6829148914526,2776.703,2639.6333,108.666565,132
1383.703748369104,2815.62,2758.4219,108.7044,0
1383.7245818453598,2803.6716,2747.5415,108.695305,0
1383.745415320218,2820.948,2753.4136,108.70744,0
1383.76624879368,2816.9155,2759.0164,108.67867,0
1383.7870822657435,2819.443,2768.23,108.685905,0
1383.8079157364095,2818.6074,2770.8901,108.69098,0
1383.828749206145,2808.948,2760.7231,108.65428,0
1383.8495826744838,2825.8176,2766.422,108.683105,0
1383.870416140961,2813.764,2767.2283,108.66452,0
1383.891249606972,2811.0056,2765.4385,108.647255,0
1383.9120830711195,2807.4507,2765.1904,108.64435,0
1383.932916534336,2800.546,2768.9468,108.61361,0
1383.95374999569,2821.0378,2771.8318,108.622986,0
1383.9745834565779,2811.6287,2763.0447,108.602974,0
1383.995416915603,2811.49,2769.7942,108.60813,0
1384.0162503736979,2815.7366,2766.8076,108.57522,0
1384.0370838308604,2816.3608,2762.3374,108.59476,0
1384.057917286161,2801.1555,2760.5063,108.597206,0
1384.0787507405298,2811.3113,2768.944,108.575554,0
1384.099584193968,2814.3564,2767.703,108.55724,0
1384.1204176460092,2811.0552,2763.9067,108.577286,0
1384.1412510966534,2821.9424,2768.6633,108.53441,0
1384.1620845463653,2812.0464,2757.6875,108.558945,0
1384.1829179951455,2815.436,2766.902,108.54835,0
1384.2037514425292,2815.8467,2772.5112,108.54749,0
1384.2245848885168,2805.8774,2766.3027,108.54583,0
1384.245418333573,2816.0168,2765.6763,108.56371,0
1384.2662517776976,2816.6414,2769.8613,108.54935,0
1384.3287521026205,2759.5679,2770.9048,108.56805,128
1384.3495855420888,2782.5938,2758.9946,108.56952,0
1384.3704189806258,2784.7625,2769.5037,108.58336,0
1384.3912524182306,2796.1506,2769.921,108.56839,0
1384.4120858544384,2796.0872,2771.3953,108.578064,0
1384.43291928925,2800.9924,2768.1428,108.573845,0
1384.4537527235955,2800.7385,2770.4543,108.55828,0
1384.4745861565439,2812.3389,2775.1772,108.58189,0
1384.4954195885612,2793.797,2763.1846,108.58184,0
1384.5162530191815,2813.1047,2771.0698,108.58617,0
1384.53708644887,2798.935,2772.1777,108.60768,0
1384.5579198776281,2794.8735,2765.3228,108.5977,0
1384.578753305455,2794.4534,2768.3752,108.586464,0
1384.59958673235,2802.3066,2774.183,108.57992,0
1384.620420157848,2802.4648,2774.6526,108.577126,0
1384.6412535828804,2807.3584,2770.0796,108.59421,0
1384.6620870065149,2796.0032,2776.9329,108.60259,0
1384.6829204287542,2807.886,2773.0674,108.55771,0
1384.7037538505274,2797.6235,2768.7651,108.5762,0
1384.7245872713688,2804.3223,2774.4912,108.61118,0
1384.7454206908142,2801.636,2771.2524,108.58178,0
1384.7662541093264,2842.8928,2775.1946,108.607285,0
1384.7870875269082,2783.8818,2776.2944,108.60134,0
1384.8079209435587,2796.579,2772.6064,108.616684,0
1384.828754359277,2792.5435,2775.458,108.59184,0
1384.8495877740652,2805.626,2772.66,108.622475,0
1384.8704211879215,2784.5593,2768.98,108.60074,0
1384.891254600846,2803.3474,2770.3298,108.614784,0
1384.912088012375,2798.9443,2774.3967,108.60834,0
1384.932921423438,2801.7212,2772.9585,108.61287,0
1384.953754833104,2808.4512,2775.1555,108.617615,0
1384.974588242304,2798.8494,2773.201,108.626915,0
1384.9954216501064,2802.3438,2776.6543,108.62724,0
1385.016255056978,2788.3237,2758.6235,108.630775,0
1385.037088463384,2793.7087,2755.6892,108.62146,0
1385.0579218683934,2835.4736,2748.467,108.62776,0
1385.078755272471,2882.438,2775.69,108.61219,0
1385.0995886760838,2891.3267,2770.2869,108.622536,0
1385.1204220782984,2899.1016,2773.605,108.62909,0
1385.141255479582,2889.9119,2767.9746,108.61427,0
1385.1620888804,2899.8416,2780.4333,108.61607,0
1385.182922279821,2878.269,2746.328,108.61321,128
1385.2037556787768,2887.4453,2770.67,108.65281,0
1385.224589076336,2885.938,2772.139,108.64455,0
1385.2454224734279,2887.1287,2770.5547,108.6342,0
1385.266255869124,2897.3289,2772.7466,108.66762,0
1385.287089264354,2892.3875,2767.8657,108.651085,0
1385.3079226586528,2879.4893,2769.9834,108.65915,0
1385.3287560520212,2871.5872,2771.5667,108.671616,0
1385.3495894444563,2893.6904,2771.6262,108.676186,0
1385.370422835961,2885.5293,2770.284,108.695114,0
1385.391256226535,2885.4304,2772.6475,108.70057,0
1385.4120896161771,2878.5234,2770.828,108.7,0
1385.432923005354,2912.0364,2771.952,108.71186,0
1385.453756393134,2892.2112,2767.8494,108.70036,0
1385.4745897804473,2894.7834,2770.7676,108.69692,0
1385.4954231663642,2884.0776,2768.3567,108.72038,0
1385.5162565518149,2884.6653,2770.3484,108.73494,0
1385.537089936336,2889.4014,2766.9768,108.72871,0
1385.557923319925,2877.138,2768.9302,108.74168,0
1385.578756703048,2884.3398,2760.692,108.74698,0
1385.5995900847734,2900.225,2770.822,108.75386,0
1385.6204234660331,2889.0813,2773.5713,108.76989,0
1385.6412568458968,2879.5369,2770.553,108.80162,0
1385.6620902252948,2871.1833,2768.4985,108.81302,0
1385.682923603761,2897.6272,2770.012,108.79761,0
1385.7037569817621,2878.35,2771.3792,108.84744,0
1385.7245903583655,2889.6296,2764.0808,108.82329,0
1385.745423734503,2892.0671,2764.6357,108.84252,0
1385.7662571097098,2913.9775,2771.8162,108.86148,0
1385.7870904839865,2900.8728,2772.3237,108.83903,0
1385.8079238573314,2867.606,2760.3418,108.84773,0
1385.8287572297436,2901.2302,2773.003,108.87346,0
1385.8495906016906,2863.977,2758.9407,108.887856,0
1385.8704239727058,2866.7532,2605.4663,108.86073,132
1385.953757448388,2802.998,2781.873,108.919044,128
1385.9745908152122,2811.2273,2779.952,108.93115,0
1385.995424181106,2819.5144,2785.9646,108.918594,0
1386.016257546534,2812.2195,2776.3489,108.929794,0
1386.037090911031,2818.3035,2783.8472,108.94788,0
1386.0579242745962,2812.8364,2780.2004,108.928894,0
1386.07875763723,2815.2441,2784.7263,108.96496,0
1386.099590998932,2809.8723,2780.6401,108.96579,0
1386.1204243601692,2811.8704,2779.0503,108.98417,0
1386.141257720475,2813.7468,2784.5247,108.96877,0
1386.1620910803153,2815.9526,2785.1028,108.96723,0
1386.1829244387595,2810.271,2779.6401,108.99228,0
1386.2037577967365,2812.728,2779.5857,108.9925,0
1386.224591153782,2808.4082,2780.7861,109.02291,0
1386.245424510362,2817.5188,2785.9673,109.016975,0
1386.2662578660115,2815.9905,2782.198,109.02057,0
1386.287091220729,2818.706,2785.7727,109.046265,0
1386.3079245745162,2814.9272,2781.5288,109.05312,0
1386.3287579278365,2807.4263,2774.8303,109.038704,0
1386.349591280225,2812.2173,2778.6843,109.050835,0
1386.3704246316834,2807.032,2782.5107,109.0396,0
1386.391257982676,2822.871,2787.247,109.04309,0
1386.4120913322727,2813.4229,2782.635,109.04931,0
1386.432924681868,2819.8413,2784.6514,109.05706,0
1386.4537580300662,2811.2158,2780.6838,109.08781,0
1386.4745913777988,2810.9922,2780.2751,109.09324,0
1386.4954247246,2807.643,2775.0852,109.1146,0
1386.5162580709366,2806.4187,2778.4126,109.118126,0
1386.537091416341,2812.6392,2780.031,109.120514,0
1386.5579247608134,2824.4517,2789.0112,109.14357,0
1386.578758104355,2810.4636,2782.7988,109.17155,0
1386.599591447431,2817.5098,2779.1494,109.175835,0
1386.620424789577,2814.3398,2785.5012,109.17089,0
1386.641258131257,2805.073,2784.745,109.20375,0
1386.6620914720052,2811.1602,2781.3384,109.209236,0
1386.6829248118215,2814.6458,2785.9744,109.213974,0
1386.7037581511715,2813.6912,2778.938,109.2104,0
1386.724591489126,2810.9746,2776.8398,109.25504,0
1386.7454248270801,2818.8445,2780.6218,109.22369,0
1386.7662581636368,2808.3022,2787.3232,109.25195,0
1386.7870915001945,2802.4094,2776.395,109.250824,0
1386.8079248353545,2814.6504,2787.922,109.252594,0
1386.8287581700479,2805.1553,2784.3777,109.286644,0
1386.849591503811,2812.9773,2779.5337,109.254906,0
1386.870424836643,2799.8118,2769.9578,109.31948,0
1386.8912581690095,2811.427,2775.9658,109.31144,0
1386.9120915009094,2812.375,2778.4482,109.32501,0
1386.932924831412,2805.382,2778.7502,109.357254,0
1386.9537581614504,2811.176,2780.7786,109.36212,0
1386.9745914910236,2805.7405,2777.2612,109.38691,0
1386.995424819664,2804.116,2777.3586,109.39089,0
1387.0162581473742,2812.1287,2785.302,109.40537,0
1387.0370914741516,2813.9504,2785.0613,109.43904,0
1387.0579248004628,2811.0117,2782.2405,109.4855,0
1387.0787581263098,2810.2092,2781.8716,109.47109,0
1387.0995914512264,2812.217,2782.4626,109.47157,0
1387.1204247752112,2808.6567,2781.9421,109.48827,0
1387.1412580982642,2809.143,2781.3765,109.48187,0
1387.1620914213165,2809.8367,2781.6418,109.48703,0
1387.1829247429719,2811.5618,2780.5237,109.5232,0
1387.203758064162,2815.778,2785.485,109.51455,0
1387.2245913844215,2809.6448,2781.4954,109.52768,0
1387.2454247042156,2822.7373,2792.6414,109.521194,0
1387.2662580230776,2806.011,2784.7158,109.59537,0
1387.2870913410075,2815.0872,2788.3457,109.59663,0
1387.307924658472,2812.3901,2782.7441,109.5981,0
1387.328757975471,2818.6462,2784.291,109.62376,0
1387.3495912915396,2822.5195,2795.1484,109.63396,0
1387.3704246066768,2807.7588,2783.163,109.63036,0
1387.391257921348,2811.9238,2784.3118,109.65755,0
1387.412091235087,2814.1155,2785.553,109.666595,0
1387.4329245478948,2803.2446,2779.1592,109.67753,0
1387.4537578602376,2798.824,2777.0027,109.71497,0
1387.474591172115,2815.683,2784.2173,109.72329,0
1387.4954244830615,2812.181,2777.074,109.74981,0
1387.5162577930755,2803.5415,2781.0256,109.769646,0
1387.537091102623,2804.9106,2780.1445,109.791565,0
1387.557924411241,2810.2236,2782.7039,109.78115,0
1387.578757719393,2803.8267,2775.1064,109.80539,0
1387.599591026614,2803.1365,2784.7466,109.821,0
1387.620424332903,2821.9253,2787.0303,109.895325,0
1387.641257638726,2803.2927,2780.7715,109.91673,0
1387.662090944083,2820.7437,2792.2346,109.887505,0
1387.68292424851,2811.6338,2779.822,109.87573,0
1387.7037575520055,2805.9482,2782.4553,109.93918,0
1387.7245908550358,2808.1729,2779.4316,109.937126,0
1387.745424157134,2681.0146,2255.568,110.53181,164
1387.7662574587655,2801.4739,2764.064,109.94575,160
1387.7870907594665,2807.313,2786.4705,109.96702,0
1387.807924059703,2803.908,2785.4246,109.9589,0
1387.8287573590069,2813.1467,2790.9304,109.97637,0
1387.849590657846,2820.2993,2789.1565,110.00418,0
1387.8704239557528,2815.9258,2790.1716,110.049805,0
1387.8912572531945,2803.5686,2781.6982,110.07913,0
1387.912090549705,2814.6008,2787.1355,110.13164,0
1387.932923845749,2818.8884,2789.8967,110.13333,0
1387.9537571408619,2808.3687,2782.603,110.15393,0
1387.9745904350439,2814.3345,2786.7112,110.210365,0
1387.9954237292259,2814.5415,2790.0771,110.216934,0
1388.016257022011,2815.8535,2789.1672,110.27899,0
1388.0370903143298,2816.4084,2789.081,110.31585,0
1388.057923606184,2820.7175,2793.978,110.33687,0
1388.0787568971075,2806.8506,2790.0107,110.353195,0
1388.0995901870988,2812.098,2786.834,110.38672,0
1388.1204234766235,2811.4023,2784.4941,110.40898,0
1388.141256765682,2819.0725,2784.0793,110.46213,0
1388.1620900538114,2815.58,2786.6926,110.48768,0
1388.182923341475,2813.909,2789.0627,110.49635,0
1388.203756628206,2803.1482,2784.2175,110.53569,0
1388.2245899140062,2813.1235,2787.9536,110.57256,0
1388.2454231993402,2817.5107,2791.764,110.59662,0
1388.266256484209,2812.862,2788.867,110.62698,0
1388.287089768146,2822.8965,2791.3503,110.66997,0
1388.307923051618,2805.7622,2781.7007,110.690865,0
1388.328756334159,2811.784,2785.824,110.727356,0
1388.349589615769,2819.2744,2791.142,110.79069,0
1388.3704228973775,2811.2532,2786.18,110.83373,0
1388.3912561775892,2820.735,2789.4421,110.8495,0
1388.4120894573355,2813.2961,2791.689,110.87264,0
1388.432922736617,2815.8242,2786.6216,110.91931,0
1388.4537560149665,2815.1091,2791.0771,110.96142,0
1388.4745892928495,2817.6978,2790.7673,110.9859,0
1388.4954225702677,2821.3962,2790.3723,111.03286,0
1388.5162558462898,2815.5596,2793.3694,111.03944,0
1388.537089122311,2812.2014,2788.4812,111.08455,0
1388.5579223974005,2814.9846,2786.7012,111.12117,0
1388.5787556715595,2818.9802,2789.1418,111.156685,0
1388.5995889452524,2817.0847,2796.8657,111.215904,0
1388.620422218479,2811.1055,2791.811,111.25356,0
1388.6412554907756,2821.1978,2788.165,111.27947,0
1388.6620887621411,2812.7937,2788.0588,111.34608,0
1388.68292203304,2813.1753,2787.0312,111.37522,0
1388.703755303473,2814.383,2792.3728,111.4507,0
1388.7245885729749,2823.28,2796.7273,111.469246,0
1388.7454218420112,2815.38,2785.1863,111.527336,0
1388.766255110581,2810.592,2788.2537,111.56772,0
1388.7870883777555,2819.1545,2794.2048,111.620316,0
1388.80792164493,2820.341,2793.5933,111.67727,0
1388.828754911172,2816.4475,2787.2886,111.757324,0
1388.8495881764825,2820.6775,2792.8225,111.78552,0
1388.8704214417935,2821.585,2794.371,111.87371,0
1388.8912546963945,2816.9058,2787.4753,111.930954,0
1388.9120879598431,2824.4656,2794.7292,112.00696,0
1388.9329212228265,2811.198,2786.2131,112.07281,0
1388.9537544848781,2808.049,2787.812,112.158844,0
1388.974587746463,2809.3345,2783.12,112.22508,0
1388.9954210071173,2804.9526,2784.2769,112.29216,0
1389.016254267307,2796.4207,2772.9556,112.37286,0
1389.03708752703,2796.0771,2774.51,112.45561,0
1389.057920785821,2803.344,2777.767,112.538536,0
1389.078754044147,2813.9739,2789.475,112.625916,0
1389.0995873015422,2808.5415,2782.7024,112.76117,0
1389.1204205584709,2822.081,2792.2788,112.862305,0
1389.141253814935,2809.572,2762.8384,113.00511,128
1389.1620870704678,2824.4785,2795.4116,113.09216,0
1389.1829203255338,2813.8142,2789.7988,113.213295,0
1389.203753579669,2825.6504,2794.965,113.334076,0
1389.2245868333384,2814.651,2785.7542,113.45795,0
1389.245420086077,2820.165,2792.3503,113.58831,0
1389.2662533383495,2831.9116,2796.1606,113.729225,0
1389.2870865901568,2818.688,2787.3396,113.878586,0
1389.3079198410323,2814.9578,2784.7454,114.0161,0
1389.3287530914422,2821.716,2789.6125,114.16505,0
1389.3495863409212,2817.3914,2785.9517,114.36378,0
1389.3704195899336,2826.051,2790.9014,114.50603,0
1389.391252838481,2806.7043,2783.4814,114.68478,1
1389.412086086098,2825.6013,2779.709,114.83221,129
1389.4329193332478,2824.856,2791.9995,115.02199,1
1389.4537525794672,2812.6028,2791.1284,115.19842,1
1389.47458582522,2821.0164,2792.7778,115.357864,1
1389.495419070507,2824.0852,2790.85,115.56324,1
1389.516252314864,2820.7075,2791.33,115.72736,1
1389.5370855587548,2821.2195,2793.9863,115.92878,1
1389.557918801714,2814.584,2790.9983,116.12166,1
1389.5787520442082,2823.284,2790.23,116.30124,1
1389.599585286236,2826.7034,2792.0442,116.48313,1
1389.620418527333,2815.742,2787.0005,116.66636,1
1389.641251767965,2825.681,2794.9763,116.83945,1
1389.66208500813,2820.0984,2787.8276,117.044464,1
1389.682918247364,2815.5537,2786.2295,117.24757,1
1389.7037514861322,2812.982,2789.428,117.427475,1
1389.7245847239692,2814.0254,2787.566,117.59848,1
1389.7454179613405,2814.6907,2788.6174,117.77244,1
1389.7662511982471,2814.983,2787.6948,117.94936,1
1389.787084434222,2817.8972,2793.4229,118.12825,1
1389.8079176697306,2821.5857,2790.7466,118.26282,1
1389.828750904307,2824.234,2786.2883,118.42075,1
1389.849584138885,2820.5623,2780.7085,118.571175,1
1389.8704173720662,2817.034,2790.2068,118.738045,1
1389.891250605247,2826.2554,2790.8584,118.867905,1
1389.9120838374965,2812.883,2788.2224,118.990944,1
1389.9329170692795,2822.563,2789.1497,119.1108,1
1389.9537503001316,2809.4797,2785.5505,119.245636,1
1389.974583530518,2821.497,2778.1812,119.325676,129
1389.9954167604392,2822.0146,2792.536,119.45409,1
1390.0162499894286,2825.0608,2791.2266,119.54965,1
1390.0370832179524,2825.1143,2782.3972,119.653915,129
1390.0579164460105,2814.9177,2783.4084,119.72434,1
1390.0787496731382,2816.9124,2783.295,119.83405,1
1390.0995828997989,2819.822,2787.1416,119.90413,1
1390.120416125995,2816.6145,2789.4146,119.96782,1
1390.1412493512598,2823.6553,2789.0645,120.04566,1
1390.1620825760579,2815.226,2782.1335,120.09555,1
1390.182915799925,2827.3833,2787.8928,120.15744,1
1390.2037490237922,2815.952,2786.0085,120.25244,1
1390.2245822467285,2812.1711,2780.52,120.309296,1
1390.2454154687339,2670.441,2278.5288,120.944695,165
1390.2662486902736,2798.195,2713.6628,120.414314,161
1390.2870819113464,2811.3716,2789.2014,120.45871,1
1390.3079151319535,2816.7317,2790.522,120.50956,1
1390.3287483516306,2822.3586,2790.274,120.56957,1
1390.349581570841,2810.0767,2791.533,120.61334,1
1390.3704147895864,2815.7373,2792.6628,120.65992,1
1390.391248007401,2812.1172,2784.5725,120.700554,1
1390.4120812247484,2815.3435,2790.8877,120.76664,1
1390.432914441631,2814.0405,2785.8784,120.80543,1
1390.453747657582,2817.1404,2790.4924,120.82088,1
1390.4745808735333,2813.4587,2789.6724,120.895164,1
1390.4954140880868,2817.509,2789.5593,120.91497,1
1390.5162473026421,2817.6096,2795.05,120.96161,1
1390.5370805162645,2815.581,2790.4146,121.01466,1
1390.5579137294217,2808.9104,2787.2546,121.038284,1
1390.5787469416468,2822.0212,2790.803,121.080956,1
1390.5995801538734,2815.9824,2788.3142,121.111694,1
1390.620413365169,2818.7358,2792.88,121.15887,1
1390.6412465755316,2818.6519,2796.5098,121.20388,1
1390.662079785894,2820.2144,2793.0554,121.238464,1
1390.6829129953262,2813.3987,2794.9438,121.23736,1
1390.7037462042927,2812.3826,2788.6045,121.26641,1
1390.7245794123278,2814.3452,2790.8398,121.27478,1
1390.745412620363,2817.6301,2787.2031,121.28399,1
1390.7662458274665,2816.1897,2790.5415,121.279045,1
1390.7870790336385,2823.718,2793.0576,121.2465,1
1390.807912239811,2821.4065,2796.5083,121.269196,1
1390.828745445052,2816.3206,2791.033,121.25798,1
1390.849578649828,2825.7727,2794.5098,121.240234,1
1390.8704118541375,2815.3286,2792.3523,121.21412,1
1390.8912450575153,2815.2861,2794.1223,121.20044,1
1390.912078260428,2810.8198,2788.0823,121.15976,1
1390.932911462875,2818.9353,2794.1787,121.16924,1
1390.953744664856,2820.3057,2793.8013,121.14948,1
1390.9745778659067,2814.7917,2789.2986,121.09177,1
1390.9954110664912,2819.6292,2794.4963,121.07357,1
1391.01624426661,2820.5632,2790.918,121.059975,1
1391.037077466262,2803.4812,2789.3018,121.01519,1
1391.0579106649843,2815.697,2791.95,120.99145,1
1391.078743863241,2820.4585,2793.5068,120.99071,1
1391.0995770610316,2826.541,2790.637,120.90258,1
1391.1204102583556,2811.596,2789.862,120.88205,1
1391.141243454749,2820.5815,2796.5767,120.83526,1
1391.1620766506771,2830.0752,2800.0234,120.787445,1
1391.1829098461394,2818.8284,2796.631,120.75074,1
1391.203743041136,2811.6577,2797.2253,120.672966,1
1391.224576235667,2816.3408,2793.1123,120.640526,1
1391.245409429266,2823.3098,2798.0112,120.56057,1
1391.2662426223997,2818.7341,2796.3591,120.50546,1
1391.287075815068,2825.4062,2797.6577,120.43635,1
1391.3079090068054,2818.2366,2797.375,120.363106,1
1391.328742198542,2823.5054,2800.7107,120.29284,1
1391.3495753893485,2815.3806,2798.5513,120.23954,1
1391.3704085796876,2826.7683,2799.8723,120.137146,1
1391.3912417695615,2818.3406,2799.2683,120.06499,1
1391.4120749589702,2821.2551,2799.3289,119.958755,1
1391.4329081474475,2825.3162,2802.555,119.886955,1
1391.4537413354597,2823.9004,2801.5818,119.79365,1
1391.4745745230057,2818.5105,2794.5237,119.72286,1
1391.4954077100856,2828.4785,2801.3813,119.628914,1
1391.5162408966994,2817.5664,2796.5767,119.56988,1
1391.5370740823828,2821.56,2797.0393,119.47811,1
1391.5579072680666,2822.021,2789.7224,119.377174,129
1391.5787404528196,2821.0303,2800.266,119.25043,1
1391.599573637106,2820.0493,2798.6775,119.159386,1
1391.6204068209258,2824.8555,2796.989,119.01918,1
1391.6412400038148,2824.7615,2804.732,118.961006,1
1391.6620731867047,2830.2368,2805.2212,118.82198,1
1391.682906368663,2820.1975,2802.6995,118.71247,1
1391.7037395501557,2822.3699,2804.6665,118.61979,1
1391.7245727316476,2827.6477,2798.3013,118.52422,1
1391.7454059117426,2821.9607,2801.925,118.398,1
1391.766239091838,2816.3123,2797.4194,118.252594,1
1391.7870722714679,2822.193,2801.7478,118.118195,1
1391.807905450166,2822.0608,2801.411,118.00085,1
1391.828738628865,2825.5042,2792.9216,117.87757,129
1391.849571806632,2822.099,2799.6104,117.772575,1
1391.870404983933,2833.137,2809.446,117.63147,1
1391.8912381607695,2827.8162,2810.6377,117.47239,1
1391.9120713371394,2823.3535,2805.138,117.35928,1
1391.932904513044,2835.8145,2813.1003,117.24019,1
1391.953737688017,2830.411,2809.5786,117.076744,1
1391.9745708629898,2817.9724,2803.3032,116.936005,1
1391.995404037031,2823.6587,2801.2605,116.81262,1
1392.0162372110735,2828.151,2808.0874,116.66869,1
1392.0370703841845,2818.5735,2806.3938,116.54732,1
1392.0579035568298,2830.561,2807.2156,116.369446,1
1392.078736729009,2828.8174,2806.9329,116.225685,1
1392.099569900722,2826.2563,2805.2861,116.08533,1
1392.1204030719696,2831.374,2809.8948,115.94686,1
1392.1412362427518,2835.827,2805.7605,115.81196,1
1392.1620694130684,2830.5088,2817.956,115.63975,1
1392.18290258292,2825.5703,2806.3223,115.49847,1
1392.203735751839,2828.2004,2805.6472,115.32521,1
1392.224568920758,2821.904,2806.8538,115.146324,1
1392.245402089212,2829.942,2796.8354,115.00816,1
1392.266235256735,2863.608,2784.9421,114.82267,129
1392.2870684242585,2847.1077,2785.1167,114.63209,129
1392.3079015908502,2831.1465,2815.257,114.40875,0
1392.32873475744,2824.6724,2780.2373,114.21593,128
1392.3495679231,2837.7854,2814.1487,114.02823,0
1392.3704010882943,2831.1829,2808.1995,113.83502,0
1392.3912342534895,2847.6206,2805.623,113.63271,0
1392.4120674177525,2825.528,2812.5618,113.43057,0
1392.4329005820155,2823.1624,2808.6216,113.26048,0
1392.4537337453467,2829.1995,2806.3054,113.054276,0
1392.4745669082126,2823.381,2811.859,112.870636,0
1392.495400071079,2834.405,2813.14,112.677986,0
1392.5162332330142,2834.5085,2811.694,112.5574,0
1392.5370663949484,2842.8281,2814.9065,112.41293,0
1392.5578995559522,2827.975,2810.9995,112.27872,0
1392.578732716955,2823.4211,2810.038,112.15093,0
1392.599565877027,2829.2424,2803.1475,111.99418,0
1392.620399037099,2832.0918,2816.734,111.89642,0
1392.6412321967055,2831.8909,2807.302,111.76181,0
1392.662065355381,2838.6182,2805.662,111.67017,0
1392.682898514055,2834.8945,2807.1418,111.593155,0
1392.703731672265,2840.2092,2811.8398,111.47113,0
1392.724564830009,2836.7883,2810.5166,111.4273,0
1392.745397987287,2666.1501,2293.608,111.917694,164
1392.7662311441,2829.23,2789.3362,111.261024,160
1392.7870643009123,2837.5137,2818.5852,111.20485,0
1392.807897456793,2828.9597,2820.6682,111.1288,0
1392.8287306126736,2827.3735,2817.6096,111.05532,0
1392.8495637676235,2829.3525,2814.1016,111.02686,0
1392.870396922574,2833.3728,2823.2488,110.93786,0
1392.891230077058,2825.1094,2812.9775,110.902435,0
1392.912063231077,2826.082,2816.1262,110.85378,0
1392.93289638463,2834.1614,2815.106,110.78987,0
1392.9537295377158,2831.7214,2819.0674,110.7484,0
1392.9745626908034,2831.2847,2819.7573,110.6921,0
