TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,2,Single,1836.246,23.912,0.002,0.136,0.04,0.0,58.18,0.009,0.1604,0.4325,1.0,0.271,0.005,80.826
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,2,Single,1836.246,23.912,0.002,0.136,0.04,0.0,58.18,0.009,0.1604,0.4325,1.0,0.271,0.005,80.826
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
28900646,3,Single,1835.641,22.937,0.001,0.133,0.034,0.0,56.576,0.008,0.1604,0.4325,1.0,0.266,0.004,58.043
