TICID,planet_name,period,T0,Tdur,depth,SNR
310380289,1,28.736,1748.643,0.172,0.002,1468.091
310380289,2,35.562,2643.909,0.189,0.002,700.234
310380289,3,11.331,1906.533,0.025,0.003,2595.014
