TICID,planet_name,period,T0,Tdur,depth,SNR
353475866.0,1.0,1.767,1817.676,0.053,0.001,453.841
353475866.0,2.0,13.705,1826.193,0.028,0.001,2801.704
353475866.0,3.0,19.658,1816.552,0.159,0.0,451.985
353475866.0,4.0,10.883,2474.206,0.076,0.001,691.512
353475866.0,5.0,3.12,2477.932,0.006,0.0,1138.196
353475866.0,6.0,1.935,2475.368,0.01,0.001,1447.14
353475866.0,7.0,1.575,2476.919,0.004,0.0,1126.685
