TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
353475866,6,Period,2475.394,1.935,0.0,0.008,0.019,0.0,156.132,0.008,0.1604,0.4325,1.0,0.016,0.0,1317.789
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
353475866,6,Period,2475.394,1.935,0.0,0.008,0.019,0.0,156.132,0.008,0.1604,0.4325,1.0,0.016,0.0,1317.789
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
353475866,6.0,Period,2475.394,1.935,0.0,0.008,0.019,0.0,156.132,0.008,0.1604,0.4325,1.0,0.016,0.0,1317.789
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
353475866,6.0,Period,2475.394,1.935,0.0,0.008,0.019,0.0,156.132,0.008,0.1604,0.4325,1.0,0.016,0.0,1317.789
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
353475866,6.0,Period,2475.394,1.935,0.0,0.008,0.019,0.0,156.132,0.008,0.1604,0.4325,1.0,0.016,0.0,1317.789
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
353475866,6.0,Period,2475.394,1.935,0.0,0.008,0.019,0.0,156.132,0.008,0.1604,0.4325,1.0,0.016,0.0,1317.789
