TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,5,Single,1371.036,756.445,0.0,0.409,0.011,0.0,595.609,0.008,0.1828,0.4015,1.0,0.818,0.005,14.205
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,5,Single,1371.036,756.445,0.0,0.409,0.011,0.0,595.609,0.008,0.1828,0.4015,1.0,0.818,0.005,14.205
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,7,Single,2102.316,756.508,0.001,0.415,0.026,0.0,595.642,0.008,0.1828,0.4015,1.0,0.829,0.01,37.581
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,7,Single,2102.316,756.508,0.001,0.415,0.026,0.0,595.642,0.008,0.1828,0.4015,1.0,0.829,0.01,37.581
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,8,Period,1356.27,0.411,0.0,0.021,0.005,0.001,8.779,0.008,0.1828,0.4015,1.0,0.041,0.0,17.75
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,8,Period,1356.27,0.411,0.0,0.021,0.005,0.001,8.779,0.008,0.1828,0.4015,1.0,0.041,0.0,17.75
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,8,Period,1356.27,0.411,0.0,0.021,0.005,0.001,8.779,0.008,0.1828,0.4015,1.0,0.041,0.0,17.75
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,8,Period,1356.27,0.411,0.0,0.021,0.005,0.001,8.779,0.008,0.1828,0.4015,1.0,0.041,0.0,17.75
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,8,Period,1356.27,0.411,0.0,0.021,0.005,0.001,8.779,0.008,0.1828,0.4015,1.0,0.041,0.0,17.75
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,8,Period,1356.27,0.411,0.0,0.021,0.005,0.001,8.779,0.008,0.1828,0.4015,1.0,0.041,0.0,17.75
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
12421862,8,Period,1356.27,0.411,0.0,0.021,0.005,0.001,8.779,0.008,0.1828,0.4015,1.0,0.041,0.0,17.75
