TICID,planet_name,period,T0,Tdur,depth,SNR
12421862,1,4.479,1355.669,0.006,0.004,3844.602
12421862,2,9.441,1361.617,0.116,0.001,551.202
12421862,3,5.006,2088.348,0.167,0.0,138.723
