TICID,planet_name,period,T0,Tdur,depth,SNR
142748283,1,1.003,1683.653,0.046,0.0,19.456
142748283,2,6.389,1687.54,0.047,0.006,1483.318
142748283,3,15.008,2391.563,0.187,0.004,372.969
142748283,4,14.267,2396.372,0.052,0.004,702.421
142748283,5,3.115,2583.133,0.025,0.007,701.072
