TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
198485881,6.0,Period,1691.284,43.979,0.001,0.138,0.037,0.0,146.755,0.008,0.1555,0.4459,1.0,0.277,0.004,1026.874
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
198485881,6.0,Period,1691.284,43.979,0.001,0.138,0.037,0.0,146.755,0.008,0.1555,0.4459,1.0,0.277,0.004,1026.874
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
198485881,6.0,Period,1691.284,43.979,0.001,0.138,0.037,0.0,146.755,0.008,0.1555,0.4459,1.0,0.277,0.004,1026.874
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
198485881,6.0,Period,1691.284,43.979,0.001,0.138,0.037,0.0,146.755,0.008,0.1555,0.4459,1.0,0.277,0.004,1026.874
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
198485881,6.0,Period,1691.284,43.979,0.001,0.138,0.037,0.0,146.755,0.008,0.1555,0.4459,1.0,0.277,0.004,1026.874
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
198485881,6.0,Period,1691.284,43.979,0.001,0.138,0.037,0.0,146.755,0.008,0.1555,0.4459,1.0,0.277,0.004,1026.874
