TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1.0,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1.0,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1.0,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1.0,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1.0,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1.0,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
TICID,Planet_Num,Ptype,T0,Period,Depth,Dur,Rad_p,Cosi,Semi_Maj,b,u1,u2,Norm,Win,Tau,SNR
348755728,1.0,Period,1522.363,4.506,0.008,0.09,0.091,0.0,17.392,0.008,0.1959,0.4178,1.0,0.181,0.008,490.203
